policy_id,status_date_key,status_date,policy_status,status_reason
POL00117995,20260401,2026-04-01,Active,
POL00117996,20260423,2026-04-23,Active,
POL00117997,20260402,2026-04-02,Active,
POL00117998,20260403,2026-04-03,Active,
POL00117999,20260412,2026-04-12,Active,
POL00118000,20261014,2026-10-14,Cancelled,Underwriting
POL00118001,20260429,2026-04-29,Active,
POL00118002,20260410,2026-04-10,Active,
POL00118003,20260429,2026-04-29,Active,
POL00118004,20260418,2026-04-18,Active,
POL00118005,20260401,2026-04-01,Active,
POL00118006,20260406,2026-04-06,Active,
POL00118007,20260403,2026-04-03,Active,
POL00118008,20260416,2026-04-16,Active,
POL00118009,20260402,2026-04-02,Active,
POL00118010,20260412,2026-04-12,Active,
POL00118011,20260416,2026-04-16,Active,
POL00118012,20260407,2026-04-07,Active,
POL00118013,20260401,2026-04-01,Active,
POL00118014,20260426,2026-04-26,Active,
POL00118015,20260406,2026-04-06,Active,
POL00118016,20260401,2026-04-01,Active,
POL00118017,20260427,2026-04-27,Active,
POL00118018,20260405,2026-04-05,Active,
POL00118019,20260430,2026-04-30,Active,
POL00118020,20260403,2026-04-03,Active,
POL00118021,20260413,2026-04-13,Active,
POL00118022,20260412,2026-04-12,Active,
POL00118023,20260412,2026-04-12,Active,
POL00118024,20260417,2026-04-17,Active,
POL00118025,20260414,2026-04-14,Active,
POL00118026,20260423,2026-04-23,Active,
POL00118027,20260902,2026-09-02,Lapsed,Non-payment
POL00118028,20260418,2026-04-18,Active,
POL00118029,20260410,2026-04-10,Active,
POL00118030,20260414,2026-04-14,Active,
POL00118031,20260430,2026-04-30,Active,
POL00118032,20260402,2026-04-02,Active,
POL00118033,20261019,2026-10-19,Cancelled,Duplicate Cover
POL00118034,20260408,2026-04-08,Active,
POL00118035,20261217,2026-12-17,Cancelled,Duplicate Cover
POL00118036,20260422,2026-04-22,Active,
POL00118037,20260422,2026-04-22,Active,
POL00118038,20261014,2026-10-14,Lapsed,Non-payment
POL00118039,20260416,2026-04-16,Active,
POL00118040,20260408,2026-04-08,Active,
POL00118041,20260417,2026-04-17,Active,
POL00118042,20260425,2026-04-25,Active,
POL00118043,20260830,2026-08-30,Lapsed,Non-payment
POL00118044,20260412,2026-04-12,Active,
POL00118045,20260411,2026-04-11,Active,
POL00118046,20260421,2026-04-21,Active,
POL00118047,20260412,2026-04-12,Active,
POL00118048,20260419,2026-04-19,Active,
POL00118049,20260409,2026-04-09,Active,
POL00118050,20260413,2026-04-13,Active,
POL00118051,20260423,2026-04-23,Active,
POL00118052,20260810,2026-08-10,Cancelled,Duplicate Cover
POL00118053,20260727,2026-07-27,Cancelled,Affordability
POL00118054,20260404,2026-04-04,Active,
POL00118055,20260405,2026-04-05,Active,
POL00118056,20260417,2026-04-17,Active,
POL00118057,20260411,2026-04-11,Active,
POL00118058,20260424,2026-04-24,Active,
POL00118059,20260524,2026-05-24,Cancelled,Duplicate Cover
POL00118060,20260425,2026-04-25,Active,
POL00118061,20260408,2026-04-08,Active,
POL00118062,20260409,2026-04-09,Active,
POL00118063,20260416,2026-04-16,Active,
POL00118064,20260423,2026-04-23,Active,
POL00118065,20260414,2026-04-14,Active,
POL00118066,20260919,2026-09-19,Cancelled,Duplicate Cover
POL00118067,20260410,2026-04-10,Active,
POL00118068,20260428,2026-04-28,Active,
POL00118069,20260425,2026-04-25,Active,
POL00118070,20260911,2026-09-11,Cancelled,Duplicate Cover
POL00118071,20261129,2026-11-29,Cancelled,Affordability
POL00118072,20260407,2026-04-07,Active,
POL00118073,20260426,2026-04-26,Active,
POL00118074,20260402,2026-04-02,Active,
POL00118075,20260421,2026-04-21,Active,
POL00118076,20260404,2026-04-04,Active,
POL00118077,20260406,2026-04-06,Active,
POL00118078,20260418,2026-04-18,Active,
POL00118079,20260421,2026-04-21,Active,
POL00118080,20261111,2026-11-11,Lapsed,Non-payment
POL00118081,20260404,2026-04-04,Active,
POL00118082,20260421,2026-04-21,Active,
POL00118083,20260421,2026-04-21,Active,
POL00118084,20260427,2026-04-27,Active,
POL00118085,20260427,2026-04-27,Active,
POL00118086,20260420,2026-04-20,Active,
POL00118087,20260806,2026-08-06,Cancelled,Underwriting
POL00118088,20260428,2026-04-28,Active,
POL00118089,20260421,2026-04-21,Active,
POL00118090,20260409,2026-04-09,Active,
POL00118091,20260421,2026-04-21,Active,
POL00118092,20260418,2026-04-18,Active,
POL00118093,20260420,2026-04-20,Active,
POL00118094,20260428,2026-04-28,Active,
POL00118095,20260414,2026-04-14,Active,
POL00118096,20260423,2026-04-23,Active,
POL00118097,20260405,2026-04-05,Active,
POL00118098,20260422,2026-04-22,Active,
POL00118099,20260805,2026-08-05,Lapsed,Non-payment
POL00118100,20260424,2026-04-24,Active,
POL00118101,20260427,2026-04-27,Active,
POL00118102,20260406,2026-04-06,Active,
POL00118103,20260421,2026-04-21,Active,
POL00118104,20260430,2026-04-30,Active,
POL00118105,20261214,2026-12-14,Cancelled,Customer Request
POL00118106,20260405,2026-04-05,Active,
POL00118107,20260414,2026-04-14,Active,
POL00118108,20260425,2026-04-25,Active,
POL00118109,20260417,2026-04-17,Active,
POL00118110,20260413,2026-04-13,Active,
POL00118111,20260428,2026-04-28,Active,
POL00118112,20260422,2026-04-22,Active,
POL00118113,20260415,2026-04-15,Active,
POL00118114,20260403,2026-04-03,Active,
POL00118115,20260429,2026-04-29,Active,
POL00118116,20260426,2026-04-26,Active,
POL00118117,20260421,2026-04-21,Active,
POL00118118,20260410,2026-04-10,Active,
POL00118119,20260421,2026-04-21,Active,
POL00118120,20260428,2026-04-28,Active,
POL00118121,20260407,2026-04-07,Active,
POL00118122,20260407,2026-04-07,Active,
POL00118123,20260417,2026-04-17,Active,
POL00118124,20260413,2026-04-13,Active,
POL00118125,20260402,2026-04-02,Active,
POL00118126,20260411,2026-04-11,Active,
POL00118127,20260421,2026-04-21,Active,
POL00118128,20261024,2026-10-24,Lapsed,Non-payment
POL00118129,20260421,2026-04-21,Active,
POL00118130,20260428,2026-04-28,Active,
POL00118131,20260422,2026-04-22,Active,
POL00118132,20260429,2026-04-29,Active,
POL00118133,20260428,2026-04-28,Active,
POL00118134,20260531,2026-05-31,Cancelled,Duplicate Cover
POL00118135,20260428,2026-04-28,Active,
POL00118136,20260407,2026-04-07,Active,
POL00118137,20260722,2026-07-22,Cancelled,Affordability
POL00118138,20260422,2026-04-22,Active,
POL00118139,20260413,2026-04-13,Active,
POL00118140,20260724,2026-07-24,Lapsed,Non-payment
POL00118141,20260425,2026-04-25,Active,
POL00118142,20260414,2026-04-14,Active,
POL00118143,20260423,2026-04-23,Active,
POL00118144,20260407,2026-04-07,Active,
POL00118145,20260409,2026-04-09,Active,
POL00118146,20260407,2026-04-07,Active,
POL00118147,20260810,2026-08-10,Cancelled,Affordability
POL00118148,20260425,2026-04-25,Active,
POL00118149,20260408,2026-04-08,Active,
POL00118150,20260409,2026-04-09,Active,
POL00118151,20260414,2026-04-14,Active,
POL00118152,20260409,2026-04-09,Active,
POL00118153,20260419,2026-04-19,Active,
POL00118154,20260424,2026-04-24,Active,
POL00118155,20261004,2026-10-04,Cancelled,Duplicate Cover
POL00118156,20260421,2026-04-21,Active,
POL00118157,20260410,2026-04-10,Active,
POL00118158,20260404,2026-04-04,Active,
POL00118159,20260418,2026-04-18,Active,
POL00118160,20260429,2026-04-29,Active,
POL00118161,20261123,2026-11-23,Cancelled,Duplicate Cover
POL00118162,20260414,2026-04-14,Active,
POL00118163,20260402,2026-04-02,Active,
POL00118164,20260422,2026-04-22,Active,
POL00118165,20260419,2026-04-19,Active,
POL00118166,20260409,2026-04-09,Active,
POL00118167,20260409,2026-04-09,Active,
POL00118168,20260422,2026-04-22,Active,
POL00118169,20260430,2026-04-30,Active,
POL00118170,20260410,2026-04-10,Active,
POL00118171,20260626,2026-06-26,Lapsed,Non-payment
POL00118172,20260413,2026-04-13,Active,
POL00118173,20260424,2026-04-24,Active,
POL00118174,20260430,2026-04-30,Active,
POL00118175,20260413,2026-04-13,Active,
POL00118176,20260426,2026-04-26,Active,
POL00118177,20260717,2026-07-17,Lapsed,Non-payment
POL00118178,20260429,2026-04-29,Active,
POL00118179,20260408,2026-04-08,Active,
POL00118180,20260408,2026-04-08,Active,
POL00118181,20260405,2026-04-05,Active,
POL00118182,20260714,2026-07-14,Cancelled,Underwriting
POL00118183,20260422,2026-04-22,Active,
POL00118184,20260420,2026-04-20,Active,
POL00118185,20260405,2026-04-05,Active,
POL00118186,20260413,2026-04-13,Active,
POL00118187,20261112,2026-11-12,Cancelled,Customer Request
POL00118188,20260413,2026-04-13,Active,
POL00118189,20260515,2026-05-15,Cancelled,Underwriting
POL00118190,20260427,2026-04-27,Active,
POL00118191,20260404,2026-04-04,Active,
POL00118192,20260428,2026-04-28,Active,
POL00118193,20260411,2026-04-11,Active,
POL00118194,20260408,2026-04-08,Active,
POL00118195,20260420,2026-04-20,Active,
POL00118196,20260401,2026-04-01,Active,
POL00118197,20260411,2026-04-11,Active,
POL00118198,20260421,2026-04-21,Active,
POL00118199,20260426,2026-04-26,Active,
POL00118200,20260410,2026-04-10,Active,
POL00118201,20260422,2026-04-22,Active,
POL00118202,20260413,2026-04-13,Active,
POL00118203,20260422,2026-04-22,Active,
POL00118204,20260425,2026-04-25,Active,
POL00118205,20260404,2026-04-04,Active,
POL00118206,20260713,2026-07-13,Cancelled,Affordability
POL00118207,20260417,2026-04-17,Active,
POL00118208,20260420,2026-04-20,Active,
POL00118209,20260426,2026-04-26,Active,
POL00118210,20260414,2026-04-14,Active,
POL00118211,20260412,2026-04-12,Active,
POL00118212,20260715,2026-07-15,Lapsed,Non-payment
POL00118213,20260604,2026-06-04,Lapsed,Non-payment
POL00118214,20260402,2026-04-02,Active,
POL00118215,20260423,2026-04-23,Active,
POL00118216,20260601,2026-06-01,Cancelled,Duplicate Cover
POL00118217,20260424,2026-04-24,Active,
POL00118218,20260424,2026-04-24,Active,
POL00118219,20260425,2026-04-25,Active,
POL00118220,20260417,2026-04-17,Active,
POL00118221,20260423,2026-04-23,Active,
POL00118222,20260410,2026-04-10,Active,
POL00118223,20260404,2026-04-04,Active,
POL00118224,20260427,2026-04-27,Active,
POL00118225,20260409,2026-04-09,Active,
POL00118226,20260409,2026-04-09,Active,
POL00118227,20260406,2026-04-06,Active,
POL00118228,20260403,2026-04-03,Active,
POL00118229,20260403,2026-04-03,Active,
POL00118230,20260404,2026-04-04,Active,
POL00118231,20260402,2026-04-02,Active,
POL00118232,20260416,2026-04-16,Active,
POL00118233,20260420,2026-04-20,Active,
POL00118234,20260411,2026-04-11,Active,
POL00118235,20260414,2026-04-14,Active,
POL00118236,20260413,2026-04-13,Active,
POL00118237,20260410,2026-04-10,Active,
POL00118238,20260409,2026-04-09,Active,
POL00118239,20260413,2026-04-13,Active,
POL00118240,20260421,2026-04-21,Active,
POL00118241,20260405,2026-04-05,Active,
POL00118242,20260421,2026-04-21,Active,
POL00118243,20260427,2026-04-27,Active,
POL00118244,20260412,2026-04-12,Active,
POL00118245,20260420,2026-04-20,Active,
POL00118246,20260405,2026-04-05,Active,
POL00118247,20260422,2026-04-22,Active,
POL00118248,20260410,2026-04-10,Active,
POL00118249,20260417,2026-04-17,Active,
POL00118250,20260517,2026-05-17,Cancelled,Duplicate Cover
POL00118251,20260923,2026-09-23,Cancelled,Customer Request
POL00118252,20260401,2026-04-01,Active,
POL00118253,20260406,2026-04-06,Active,
POL00118254,20260424,2026-04-24,Active,
POL00118255,20260421,2026-04-21,Active,
POL00118256,20260418,2026-04-18,Active,
POL00118257,20260409,2026-04-09,Active,
POL00118258,20260401,2026-04-01,Active,
POL00118259,20260418,2026-04-18,Active,
POL00118260,20260409,2026-04-09,Active,
POL00118261,20260413,2026-04-13,Active,
POL00118262,20260406,2026-04-06,Active,
POL00118263,20260407,2026-04-07,Active,
POL00118264,20261009,2026-10-09,Lapsed,Non-payment
POL00118265,20261206,2026-12-06,Cancelled,Duplicate Cover
POL00118266,20260430,2026-04-30,Active,
POL00118267,20260407,2026-04-07,Active,
POL00118268,20260421,2026-04-21,Active,
POL00118269,20260416,2026-04-16,Active,
POL00118270,20260406,2026-04-06,Active,
POL00118271,20260406,2026-04-06,Active,
POL00118272,20260430,2026-04-30,Active,
POL00118273,20260409,2026-04-09,Active,
POL00118274,20260401,2026-04-01,Active,
POL00118275,20260421,2026-04-21,Active,
POL00118276,20260513,2026-05-13,Cancelled,Underwriting
POL00118277,20260702,2026-07-02,Cancelled,Customer Request
POL00118278,20260423,2026-04-23,Active,
POL00118279,20260806,2026-08-06,Cancelled,Affordability
POL00118280,20260406,2026-04-06,Active,
POL00118281,20260430,2026-04-30,Active,
POL00118282,20260426,2026-04-26,Active,
POL00118283,20260420,2026-04-20,Active,
POL00118284,20260910,2026-09-10,Lapsed,Non-payment
POL00118285,20260406,2026-04-06,Active,
POL00118286,20260427,2026-04-27,Active,
POL00118287,20260426,2026-04-26,Active,
POL00118288,20260411,2026-04-11,Active,
POL00118289,20260404,2026-04-04,Active,
POL00118290,20260807,2026-08-07,Cancelled,Underwriting
POL00118291,20260411,2026-04-11,Active,
POL00118292,20260412,2026-04-12,Active,
POL00118293,20260421,2026-04-21,Active,
POL00118294,20260427,2026-04-27,Active,
POL00118295,20260401,2026-04-01,Active,
POL00118296,20260425,2026-04-25,Active,
POL00118297,20260411,2026-04-11,Active,
POL00118298,20260423,2026-04-23,Active,
POL00118299,20260415,2026-04-15,Active,
POL00118300,20260426,2026-04-26,Active,
POL00118301,20260412,2026-04-12,Active,
POL00118302,20260411,2026-04-11,Active,
POL00118303,20260430,2026-04-30,Active,
POL00118304,20260410,2026-04-10,Active,
POL00118305,20260419,2026-04-19,Active,
POL00118306,20260407,2026-04-07,Active,
POL00118307,20260407,2026-04-07,Active,
POL00118308,20260413,2026-04-13,Active,
POL00118309,20260404,2026-04-04,Active,
POL00118310,20260421,2026-04-21,Active,
POL00118311,20260407,2026-04-07,Active,
POL00118312,20260430,2026-04-30,Active,
POL00118313,20260421,2026-04-21,Active,
POL00118314,20260411,2026-04-11,Active,
POL00118315,20260722,2026-07-22,Cancelled,Customer Request
POL00118316,20260415,2026-04-15,Active,
POL00118317,20260409,2026-04-09,Active,
POL00118318,20260430,2026-04-30,Active,
POL00118319,20260401,2026-04-01,Active,
POL00118320,20260429,2026-04-29,Active,
POL00118321,20260416,2026-04-16,Active,
POL00118322,20260423,2026-04-23,Active,
POL00118323,20260428,2026-04-28,Active,
POL00118324,20260710,2026-07-10,Cancelled,Affordability
POL00118325,20260428,2026-04-28,Active,
POL00118326,20260421,2026-04-21,Active,
POL00118327,20260418,2026-04-18,Active,
POL00118328,20260414,2026-04-14,Active,
POL00118329,20260413,2026-04-13,Active,
POL00118330,20260415,2026-04-15,Active,
POL00118331,20260820,2026-08-20,Lapsed,Non-payment
POL00118332,20260421,2026-04-21,Active,
POL00118333,20260428,2026-04-28,Active,
POL00118334,20260429,2026-04-29,Active,
POL00118335,20260427,2026-04-27,Active,
POL00118336,20260422,2026-04-22,Active,
POL00118337,20260414,2026-04-14,Active,
POL00118338,20260425,2026-04-25,Active,
POL00118339,20260415,2026-04-15,Active,
POL00118340,20260609,2026-06-09,Cancelled,Customer Request
POL00118341,20260416,2026-04-16,Active,
POL00118342,20260430,2026-04-30,Active,
POL00118343,20260405,2026-04-05,Active,
POL00118344,20260403,2026-04-03,Active,
POL00118345,20260423,2026-04-23,Active,
POL00118346,20260418,2026-04-18,Active,
POL00118347,20260418,2026-04-18,Active,
POL00118348,20261117,2026-11-17,Cancelled,Underwriting
POL00118349,20260604,2026-06-04,Cancelled,Duplicate Cover
POL00118350,20260415,2026-04-15,Active,
POL00118351,20260422,2026-04-22,Active,
POL00118352,20260429,2026-04-29,Active,
POL00118353,20260407,2026-04-07,Active,
POL00118354,20260422,2026-04-22,Active,
POL00118355,20260412,2026-04-12,Active,
POL00118356,20260426,2026-04-26,Active,
POL00118357,20260415,2026-04-15,Active,
POL00118358,20260428,2026-04-28,Active,
POL00118359,20260426,2026-04-26,Active,
POL00118360,20260403,2026-04-03,Active,
POL00118361,20260427,2026-04-27,Active,
POL00118362,20260419,2026-04-19,Active,
POL00118363,20260407,2026-04-07,Active,
POL00118364,20260401,2026-04-01,Active,
POL00118365,20260420,2026-04-20,Active,
POL00118366,20260404,2026-04-04,Active,
POL00118367,20260417,2026-04-17,Active,
POL00118368,20260419,2026-04-19,Active,
POL00118369,20260404,2026-04-04,Active,
POL00118370,20260901,2026-09-01,Cancelled,Underwriting
POL00118371,20260402,2026-04-02,Active,
POL00118372,20260412,2026-04-12,Active,
POL00118373,20260404,2026-04-04,Active,
POL00118374,20260417,2026-04-17,Active,
POL00118375,20260404,2026-04-04,Active,
POL00118376,20260409,2026-04-09,Active,
POL00118377,20260407,2026-04-07,Active,
POL00118378,20260409,2026-04-09,Active,
POL00118379,20260413,2026-04-13,Active,
POL00118380,20260426,2026-04-26,Active,
POL00118381,20260401,2026-04-01,Active,
POL00118382,20260414,2026-04-14,Active,
POL00118383,20261025,2026-10-25,Cancelled,Affordability
POL00118384,20260425,2026-04-25,Active,
POL00118385,20260402,2026-04-02,Active,
POL00118386,20260401,2026-04-01,Active,
POL00118387,20260415,2026-04-15,Active,
POL00118388,20260403,2026-04-03,Active,
POL00118389,20260406,2026-04-06,Active,
POL00118390,20260401,2026-04-01,Active,
POL00118391,20260531,2026-05-31,Cancelled,Duplicate Cover
POL00118392,20260413,2026-04-13,Active,
POL00118393,20260430,2026-04-30,Active,
POL00118394,20260406,2026-04-06,Active,
POL00118395,20260403,2026-04-03,Active,
POL00118396,20261230,2026-12-30,Lapsed,Non-payment
POL00118397,20260425,2026-04-25,Active,
POL00118398,20260430,2026-04-30,Active,
POL00118399,20260401,2026-04-01,Active,
POL00118400,20260414,2026-04-14,Active,
POL00118401,20260413,2026-04-13,Active,
POL00118402,20260407,2026-04-07,Active,
POL00118403,20261221,2026-12-21,Cancelled,Customer Request
POL00118404,20260411,2026-04-11,Active,
POL00118405,20260417,2026-04-17,Active,
POL00118406,20260425,2026-04-25,Active,
POL00118407,20260404,2026-04-04,Active,
POL00118408,20260429,2026-04-29,Active,
POL00118409,20260422,2026-04-22,Active,
POL00118410,20260424,2026-04-24,Active,
POL00118411,20260416,2026-04-16,Active,
POL00118412,20260421,2026-04-21,Active,
POL00118413,20260413,2026-04-13,Active,
POL00118414,20260415,2026-04-15,Active,
POL00118415,20260429,2026-04-29,Active,
POL00118416,20260411,2026-04-11,Active,
POL00118417,20260412,2026-04-12,Active,
POL00118418,20260422,2026-04-22,Active,
POL00118419,20260418,2026-04-18,Active,
POL00118420,20260413,2026-04-13,Active,
POL00118421,20260417,2026-04-17,Active,
POL00118422,20260406,2026-04-06,Active,
POL00118423,20260413,2026-04-13,Active,
POL00118424,20260427,2026-04-27,Active,
POL00118425,20260407,2026-04-07,Active,
POL00118426,20260405,2026-04-05,Active,
POL00118427,20260412,2026-04-12,Active,
POL00118428,20260429,2026-04-29,Active,
POL00118429,20260711,2026-07-11,Cancelled,Duplicate Cover
POL00118430,20260403,2026-04-03,Active,
POL00118431,20260418,2026-04-18,Active,
POL00118432,20260415,2026-04-15,Active,
POL00118433,20260411,2026-04-11,Active,
POL00118434,20260403,2026-04-03,Active,
POL00118435,20260418,2026-04-18,Active,
POL00118436,20260410,2026-04-10,Active,
POL00118437,20260406,2026-04-06,Active,
POL00118438,20260424,2026-04-24,Active,
POL00118439,20260428,2026-04-28,Active,
POL00118440,20260401,2026-04-01,Active,
POL00118441,20260413,2026-04-13,Active,
POL00118442,20260423,2026-04-23,Active,
POL00118443,20260410,2026-04-10,Active,
POL00118444,20260417,2026-04-17,Active,
POL00118445,20260913,2026-09-13,Cancelled,Duplicate Cover
POL00118446,20260909,2026-09-09,Lapsed,Non-payment
POL00118447,20260417,2026-04-17,Active,
POL00118448,20260414,2026-04-14,Active,
POL00118449,20260406,2026-04-06,Active,
POL00118450,20260408,2026-04-08,Active,
POL00118451,20260427,2026-04-27,Active,
POL00118452,20260419,2026-04-19,Active,
POL00118453,20261005,2026-10-05,Cancelled,Affordability
POL00118454,20260422,2026-04-22,Active,
POL00118455,20260410,2026-04-10,Active,
POL00118456,20260402,2026-04-02,Active,
POL00118457,20260412,2026-04-12,Active,
POL00118458,20260419,2026-04-19,Active,
POL00118459,20260406,2026-04-06,Active,
POL00118460,20260420,2026-04-20,Active,
POL00118461,20260430,2026-04-30,Active,
POL00118462,20260410,2026-04-10,Active,
POL00118463,20260420,2026-04-20,Active,
POL00118464,20260430,2026-04-30,Active,
POL00118465,20260423,2026-04-23,Active,
POL00118466,20260422,2026-04-22,Active,
POL00118467,20260413,2026-04-13,Active,
POL00118468,20260415,2026-04-15,Active,
POL00118469,20260410,2026-04-10,Active,
POL00118470,20260417,2026-04-17,Active,
POL00118471,20260401,2026-04-01,Active,
POL00118472,20260410,2026-04-10,Active,
POL00118473,20260404,2026-04-04,Active,
POL00118474,20260421,2026-04-21,Active,
POL00118475,20260411,2026-04-11,Active,
POL00118476,20260419,2026-04-19,Active,
POL00118477,20260421,2026-04-21,Active,
POL00118478,20260402,2026-04-02,Active,
POL00118479,20260418,2026-04-18,Active,
POL00118480,20260420,2026-04-20,Active,
POL00118481,20260427,2026-04-27,Active,
POL00118482,20260411,2026-04-11,Active,
POL00118483,20260413,2026-04-13,Active,
POL00118484,20260518,2026-05-18,Cancelled,Duplicate Cover
POL00118485,20260414,2026-04-14,Active,
POL00118486,20260608,2026-06-08,Cancelled,Customer Request
POL00118487,20260911,2026-09-11,Cancelled,Affordability
POL00118488,20260408,2026-04-08,Active,
POL00118489,20260418,2026-04-18,Active,
POL00118490,20260421,2026-04-21,Active,
POL00118491,20260423,2026-04-23,Active,
POL00118492,20260423,2026-04-23,Active,
POL00118493,20260417,2026-04-17,Active,
POL00118494,20260415,2026-04-15,Active,
POL00118495,20260424,2026-04-24,Active,
POL00118496,20260418,2026-04-18,Active,
POL00118497,20260407,2026-04-07,Active,
POL00118498,20260418,2026-04-18,Active,
POL00118499,20260402,2026-04-02,Active,
POL00118500,20260421,2026-04-21,Active,
POL00118501,20260412,2026-04-12,Active,
POL00118502,20261006,2026-10-06,Lapsed,Non-payment
POL00118503,20260408,2026-04-08,Active,
POL00118504,20260421,2026-04-21,Active,
POL00118505,20260402,2026-04-02,Active,
POL00118506,20260405,2026-04-05,Active,
POL00118507,20260412,2026-04-12,Active,
POL00118508,20260420,2026-04-20,Active,
POL00118509,20260414,2026-04-14,Active,
POL00118510,20260403,2026-04-03,Active,
POL00118511,20261109,2026-11-09,Cancelled,Underwriting
POL00118512,20260404,2026-04-04,Active,
POL00118513,20260412,2026-04-12,Active,
POL00118514,20260411,2026-04-11,Active,
POL00118515,20260407,2026-04-07,Active,
POL00118516,20260410,2026-04-10,Active,
POL00118517,20261111,2026-11-11,Cancelled,Duplicate Cover
POL00118518,20260425,2026-04-25,Active,
POL00118519,20260408,2026-04-08,Active,
POL00118520,20260411,2026-04-11,Active,
POL00118521,20260521,2026-05-21,Cancelled,Customer Request
POL00118522,20261010,2026-10-10,Cancelled,Affordability
POL00118523,20260416,2026-04-16,Active,
POL00118524,20261021,2026-10-21,Lapsed,Non-payment
POL00118525,20260404,2026-04-04,Active,
POL00118526,20260420,2026-04-20,Active,
POL00118527,20260430,2026-04-30,Active,
POL00118528,20260425,2026-04-25,Active,
POL00118529,20260420,2026-04-20,Active,
POL00118530,20260404,2026-04-04,Active,
POL00118531,20260424,2026-04-24,Active,
POL00118532,20260416,2026-04-16,Active,
POL00118533,20260424,2026-04-24,Active,
POL00118534,20260418,2026-04-18,Active,
POL00118535,20260401,2026-04-01,Active,
POL00118536,20260401,2026-04-01,Active,
POL00118537,20260630,2026-06-30,Lapsed,Non-payment
POL00118538,20260416,2026-04-16,Active,
POL00118539,20260410,2026-04-10,Active,
POL00118540,20260403,2026-04-03,Active,
POL00118541,20260425,2026-04-25,Active,
POL00118542,20260401,2026-04-01,Active,
POL00118543,20260407,2026-04-07,Active,
POL00118544,20260414,2026-04-14,Active,
POL00118545,20260428,2026-04-28,Active,
POL00118546,20260429,2026-04-29,Active,
POL00118547,20260418,2026-04-18,Active,
POL00118548,20261002,2026-10-02,Cancelled,Customer Request
POL00118549,20260413,2026-04-13,Active,
POL00118550,20260417,2026-04-17,Active,
POL00118551,20260929,2026-09-29,Lapsed,Non-payment
POL00118552,20260414,2026-04-14,Active,
POL00118553,20260406,2026-04-06,Active,
POL00118554,20261015,2026-10-15,Cancelled,Affordability
POL00118555,20260428,2026-04-28,Active,
POL00118556,20260401,2026-04-01,Active,
POL00118557,20260427,2026-04-27,Active,
POL00118558,20260410,2026-04-10,Active,
POL00118559,20260423,2026-04-23,Active,
POL00118560,20260405,2026-04-05,Active,
POL00118561,20260424,2026-04-24,Active,
POL00118562,20260414,2026-04-14,Active,
POL00118563,20260402,2026-04-02,Active,
POL00118564,20260412,2026-04-12,Active,
POL00118565,20260426,2026-04-26,Active,
POL00118566,20260411,2026-04-11,Active,
POL00118567,20260413,2026-04-13,Active,
POL00118568,20260424,2026-04-24,Active,
POL00118569,20260426,2026-04-26,Active,
POL00118570,20260913,2026-09-13,Lapsed,Non-payment
POL00118571,20260412,2026-04-12,Active,
POL00118572,20260408,2026-04-08,Active,
POL00118573,20260409,2026-04-09,Active,
POL00118574,20260924,2026-09-24,Lapsed,Non-payment
POL00118575,20260430,2026-04-30,Active,
POL00118576,20260418,2026-04-18,Active,
POL00118577,20260423,2026-04-23,Active,
POL00118578,20260414,2026-04-14,Active,
POL00118579,20260408,2026-04-08,Active,
POL00118580,20260415,2026-04-15,Active,
POL00118581,20260529,2026-05-29,Cancelled,Affordability
POL00118582,20260401,2026-04-01,Active,
POL00118583,20260519,2026-05-19,Cancelled,Duplicate Cover
POL00118584,20260426,2026-04-26,Active,
POL00118585,20260418,2026-04-18,Active,
POL00118586,20260427,2026-04-27,Active,
POL00118587,20260413,2026-04-13,Active,
POL00118588,20260404,2026-04-04,Active,
POL00118589,20260406,2026-04-06,Active,
POL00118590,20260416,2026-04-16,Active,
POL00118591,20260427,2026-04-27,Active,
POL00118592,20260430,2026-04-30,Active,
POL00118593,20260402,2026-04-02,Active,
POL00118594,20261106,2026-11-06,Cancelled,Affordability
POL00118595,20260430,2026-04-30,Active,
POL00118596,20260413,2026-04-13,Active,
POL00118597,20260421,2026-04-21,Active,
POL00118598,20260426,2026-04-26,Active,
POL00118599,20260430,2026-04-30,Active,
POL00118600,20260401,2026-04-01,Active,
POL00118601,20260409,2026-04-09,Active,
POL00118602,20260403,2026-04-03,Active,
POL00118603,20260408,2026-04-08,Active,
POL00118604,20260406,2026-04-06,Active,
POL00118605,20260429,2026-04-29,Active,
POL00118606,20260408,2026-04-08,Active,
POL00118607,20260428,2026-04-28,Active,
POL00118608,20260426,2026-04-26,Active,
POL00118609,20260424,2026-04-24,Active,
POL00118610,20260412,2026-04-12,Active,
POL00118611,20260728,2026-07-28,Cancelled,Customer Request
POL00118612,20260403,2026-04-03,Active,
POL00118613,20260412,2026-04-12,Active,
POL00118614,20260410,2026-04-10,Active,
POL00118615,20260415,2026-04-15,Active,
POL00118616,20260401,2026-04-01,Active,
POL00118617,20260415,2026-04-15,Active,
POL00118618,20260414,2026-04-14,Active,
POL00118619,20260731,2026-07-31,Cancelled,Duplicate Cover
POL00118620,20260422,2026-04-22,Active,
POL00118621,20260427,2026-04-27,Active,
POL00118622,20260421,2026-04-21,Active,
POL00118623,20260426,2026-04-26,Active,
POL00118624,20260411,2026-04-11,Active,
POL00118625,20260415,2026-04-15,Active,
POL00118626,20260602,2026-06-02,Cancelled,Duplicate Cover
POL00118627,20260409,2026-04-09,Active,
