policy_id,sale_date_key,sale_date,customer_id,salesperson_id,region_id,raw_region_id,branch_id,product_id,channel_id,monthly_premium,annualized_revenue,discount_rate,commission_amount,sale_type,source_system,ingested_at
POL00019298,20240517,2024-05-17,C026587,SP0071,NC01,NC01,BR030,P003,CH02,635.61,7627.32,0.1,839.01,New Business,PolicyAdmin,2024-05-17 08:54:00
POL00019299,20240508,2024-05-08,C020914,SP0071,NC01,NC01,BR030,P003,CH04,638.26,7659.12,0.15,842.5,New Business,CRM,2024-05-08 08:25:00
POL00019300,20240530,2024-05-30,C005403,SP0071,NC01,NC01,BR030,P003,CH05,771.69,9260.28,0.0,1018.63,New Business,CRM,2024-05-30 16:42:00
POL00019301,20240525,2024-05-25,C021259,SP0039,NC01,NC01,BR030,P003,CH05,636.42,7637.04,0.0,840.07,New Business,CRM,2024-05-25 09:25:00
POL00019302,20240522,2024-05-22,C003978,SP0036,NC01,NC01,BR030,P003,CH03,749.53,8994.36,0.0,989.38,New Business,PolicyAdmin,2024-05-22 15:49:00
POL00019303,20240503,2024-05-03,C026028,SP0032,NC01,NC01,BR030,P003,CH04,642.05,7704.6,0.1,847.51,New Business,PolicyAdmin,2024-05-03 12:57:00
POL00019304,20240503,2024-05-03,C024683,SP0033,NC01,NC01,BR030,P003,CH01,807.29,9687.48,0.0,1065.62,New Business,PolicyAdmin,2024-05-03 17:20:00
POL00019305,20240515,2024-05-15,C009266,SP0039,NC01,NC01,BR030,P003,CH04,675.11,8101.32,0.1,891.15,New Business,CRM,2024-05-15 11:14:00
POL00019306,20240526,2024-05-26,C004176,SP0038,NC01,NC01,BR030,P004,CH04,339.0,4068.0,0.0,447.48,New Business,CRM,2024-05-26 10:16:00
POL00019307,20240501,2024-05-01,C008551,SP0038,NC01,NC01,BR030,P004,CH02,490.07,5880.84,0.0,646.89,New Business,CRM,2024-05-01 09:01:00
POL00019308,20240525,2024-05-25,C028024,SP0033,NC01,NC01,BR030,P004,CH03,372.63,4471.56,0.1,491.87,New Business,DigitalPortal,2024-05-25 08:08:00
POL00019309,20240518,2024-05-18,C007288,SP0040,NC01,NC01,BR030,P004,CH03,282.96,3395.52,0.05,373.51,New Business,DigitalPortal,2024-05-18 10:20:00
POL00019310,20240522,2024-05-22,C006947,SP0038,NC01,NC01,BR030,P004,CH03,333.45,4001.4,0.0,440.15,New Business,CRM,2024-05-22 13:49:00
POL00019311,20240509,2024-05-09,C005729,SP0014,NC01,NC01,BR030,P004,CH02,363.92,4367.04,0.0,480.37,New Business,CRM,2024-05-09 16:57:00
POL00019312,20240529,2024-05-29,C015110,SP0032,NC01,NC01,BR030,P004,CH04,359.54,4314.48,0.0,474.59,New Business,CRM,2024-05-29 16:00:00
POL00019313,20240528,2024-05-28,C004426,SP0033,NC01,NC01,BR030,P004,CH01,370.82,4449.84,0.1,489.48,New Business,CRM,2024-05-28 11:41:00
POL00019314,20240523,2024-05-23,C008067,SP0032,NC01,NC01,BR030,P004,CH04,349.14,4189.68,0.0,460.86,New Business,PolicyAdmin,2024-05-23 16:03:00
POL00019315,20240508,2024-05-08,C004848,SP0051,NC01,NC01,BR030,P005,CH05,244.34,2932.08,0.0,469.13,New Business,CRM,2024-05-08 13:29:00
POL00019316,20240501,2024-05-01,C010806,SP0033,NC01,NC01,BR030,P005,CH05,230.33,2763.96,0.0,442.23,New Business,CRM,2024-05-01 10:20:00
POL00019317,20240525,2024-05-25,C016395,SP0033,NC01,NC01,BR030,P005,CH01,201.06,2412.72,0.05,386.04,New Business,DigitalPortal,2024-05-25 11:10:00
POL00019318,20240513,2024-05-13,C023031,SP0039,NC01,NC01,BR030,P005,CH03,271.84,3262.08,0.0,521.93,New Business,CRM,2024-05-13 08:03:00
POL00019319,20240512,2024-05-12,C029039,SP0033,NC01,NC01,BR030,P005,CH05,195.08,2340.96,0.0,374.55,New Business,PolicyAdmin,2024-05-12 08:53:00
POL00019320,20240529,2024-05-29,C009597,SP0033,NC01,NC01,BR030,P005,CH02,221.21,2654.52,0.0,424.72,New Business,CRM,2024-05-29 14:31:00
POL00019321,20240512,2024-05-12,C010413,SP0025,NC01,NC01,BR030,P005,CH02,171.33,2055.96,0.0,328.95,New Business,DigitalPortal,2024-05-12 17:38:00
POL00019322,20240509,2024-05-09,C027530,SP0124,NC01,NC01,BR030,P005,CH01,141.7,1700.4,0.05,272.06,New Business,CRM,2024-05-09 12:49:00
POL00019323,20240527,2024-05-27,C000201,SP0033,NC01,NC01,BR030,P005,CH01,326.23,3914.76,0.0,626.36,New Business,CRM,2024-05-27 14:28:00
POL00019324,20240505,2024-05-05,C027546,SP0040,NC01,NC01,BR030,P005,CH02,216.46,2597.52,0.1,415.6,New Business,CRM,2024-05-05 10:24:00
POL00019325,20240522,2024-05-22,C003049,SP0032,NC01,NC01,BR030,P005,CH02,162.7,1952.4,0.0,312.38,New Business,PolicyAdmin,2024-05-22 13:35:00
POL00019326,20240505,2024-05-05,C029323,SP0033,NC01,NC01,BR030,P005,CH02,151.31,1815.72,0.0,290.52,New Business,CRM,2024-05-05 08:38:00
POL00019327,20240521,2024-05-21,C009820,SP0038,NC01,NC01,BR030,P005,CH01,220.27,2643.24,0.0,422.92,New Business,DigitalPortal,2024-05-21 15:56:00
POL00019328,20240521,2024-05-21,C014861,SP0066,NC01,NC01,BR030,P005,CH01,253.58,3042.96,0.05,486.87,New Business,CRM,2024-05-21 08:37:00
POL00019329,20240516,2024-05-16,C026197,SP0039,NC01,NC01,BR030,P005,CH05,242.34,2908.08,0.05,465.29,New Business,PolicyAdmin,2024-05-16 15:29:00
POL00019330,20240519,2024-05-19,C028422,SP0071,NC01,NC01,BR030,P005,CH04,209.85,2518.2,0.1,402.91,New Business,PolicyAdmin,2024-05-19 10:19:00
POL00019331,20240512,2024-05-12,C028020,SP0071,NC01,NC01,BR030,P005,CH02,289.05,3468.6,0.05,554.98,New Business,DigitalPortal,2024-05-12 11:20:00
POL00019332,20240503,2024-05-03,C029674,SP0025,NC01,NC01,BR030,P005,CH05,298.16,3577.92,0.1,572.47,New Business,DigitalPortal,2024-05-03 10:33:00
POL00019333,20240518,2024-05-18,C024379,SP0039,NC01,NC01,BR030,P005,CH04,164.9,1978.8,0.1,316.61,New Business,CRM,2024-05-18 13:18:00
POL00019334,20240518,2024-05-18,C002306,SP0071,NC01,NC01,BR030,P005,CH05,213.51,2562.12,0.0,409.94,New Business,PolicyAdmin,2024-05-18 13:45:00
POL00019335,20240518,2024-05-18,C029314,SP0040,NC01,NC01,BR030,P006,CH01,715.68,8588.16,0.0,1202.34,New Business,CRM,2024-05-18 17:18:00
POL00019336,20240515,2024-05-15,C025112,SP0014,NC01,NC01,BR030,P006,CH02,633.11,7597.32,0.0,1063.62,New Business,DigitalPortal,2024-05-15 12:59:00
POL00019337,20240523,2024-05-23,C028502,SP0040,NC01,NC01,BR030,P006,CH01,362.75,4353.0,0.05,609.42,New Business,CRM,2024-05-23 14:49:00
POL00019338,20240523,2024-05-23,C016768,SP0025,NC01,NC01,BR030,P006,CH01,601.55,7218.6,0.0,1010.6,New Business,PolicyAdmin,2024-05-23 14:16:00
POL00019339,20240524,2024-05-24,C001010,SP0124,NC01,NC01,BR030,P006,CH03,545.64,6547.68,0.05,916.68,New Business,CRM,2024-05-24 10:09:00
POL00019340,20240517,2024-05-17,C012717,SP0039,NC01,NC01,BR030,P006,CH02,497.35,5968.2,0.0,835.55,New Business,CRM,2024-05-17 09:03:00
POL00019341,20240521,2024-05-21,C015222,SP0032,NC01,NC01,BR030,P006,CH01,417.33,5007.96,0.1,701.11,New Business,CRM,2024-05-21 12:52:00
POL00019342,20240525,2024-05-25,C000145,SP0038,NC01,NC01,BR030,P006,CH02,633.97,7607.64,0.0,1065.07,New Business,DigitalPortal,2024-05-25 17:44:00
POL00019343,20240520,2024-05-20,C006753,SP0036,NC01,NC01,BR030,P006,CH04,452.32,5427.84,0.05,759.9,New Business,CRM,2024-05-20 17:23:00
POL00019344,20240510,2024-05-10,C012319,SP0032,NC01,NC01,BR030,P006,CH05,705.52,8466.24,0.05,1185.27,New Business,CRM,2024-05-10 12:27:00
POL00019345,20240530,2024-05-30,C027526,SP0036,NC01,NC01,BR030,P006,CH03,375.97,4511.64,0.0,631.63,New Business,PolicyAdmin,2024-05-30 12:35:00
POL00019346,20240521,2024-05-21,C000424,SP0032,NC01,NC01,BR030,P006,CH04,510.65,6127.8,0.0,857.89,New Business,PolicyAdmin,2024-05-21 11:26:00
POL00019347,20240522,2024-05-22,C012736,SP0039,NC01,NC01,BR030,P006,CH02,646.24,7754.88,0.0,1085.68,New Business,CRM,2024-05-22 15:18:00
POL00019348,20240516,2024-05-16,C008009,SP0071,NC01,NC01,BR030,P006,CH02,555.57,6666.84,0.0,933.36,New Business,CRM,2024-05-16 14:00:00
POL00019349,20240515,2024-05-15,C012562,SP0144,NC01,NC01,BR030,P006,CH02,555.34,6664.08,0.0,932.97,New Business,DigitalPortal,2024-05-15 09:15:00
POL00019350,20240524,2024-05-24,C017376,SP0039,NC01,NC01,BR030,P007,CH04,323.84,3886.08,0.0,505.19,New Business,PolicyAdmin,2024-05-24 15:11:00
POL00019351,20240516,2024-05-16,C018647,SP0033,NC01,NC01,BR030,P007,CH02,393.85,4726.2,0.0,614.41,New Business,CRM,2024-05-16 09:12:00
POL00019352,20240505,2024-05-05,C008404,SP0025,NC01,NC01,BR030,P007,CH04,304.98,3659.76,0.0,475.77,New Business,CRM,2024-05-05 16:06:00
POL00019353,20240501,2024-05-01,C016583,SP0032,NC01,NC01,BR030,P007,CH02,343.54,4122.48,0.1,535.92,New Business,PolicyAdmin,2024-05-01 14:56:00
POL00019354,20240518,2024-05-18,C026743,SP0014,NC01,NC01,BR030,P007,CH01,244.36,2932.32,0.0,381.2,New Business,PolicyAdmin,2024-05-18 09:45:00
POL00019355,20240529,2024-05-29,C017085,SP0038,NC01,NC01,BR030,P007,CH01,243.62,2923.44,0.0,380.05,New Business,PolicyAdmin,2024-05-29 10:35:00
POL00019356,20240527,2024-05-27,C021665,SP0033,NC01,,BR030,P007,CH04,447.49,5369.88,0.0,698.08,New Business,PolicyAdmin,2024-05-27 17:38:00
POL00019357,20240513,2024-05-13,C020986,SP0036,NC01,NC01,BR030,P007,CH01,295.3,3543.6,0.0,460.67,New Business,CRM,2024-05-13 08:58:00
POL00019358,20240513,2024-05-13,C007804,SP0040,NC01,NC01,BR030,P007,CH01,341.08,4092.96,0.05,532.08,New Business,CRM,2024-05-13 16:54:00
POL00019359,20240528,2024-05-28,C022986,SP0025,NC01,NC01,BR030,P008,CH03,171.98,2063.76,0.0,371.48,New Business,PolicyAdmin,2024-05-28 17:44:00
POL00019360,20240519,2024-05-19,C006028,SP0036,NC01,NC01,BR030,P008,CH01,155.98,1871.76,0.05,336.92,New Business,CRM,2024-05-19 13:29:00
POL00019361,20240530,2024-05-30,C025905,SP0040,NC01,NC01,BR030,P008,CH02,171.58,2058.96,0.0,370.61,New Business,CRM,2024-05-30 12:55:00
POL00019362,20240515,2024-05-15,C025758,SP0066,NC01,NC01,BR030,P008,CH02,137.78,1653.36,0.0,297.6,New Business,CRM,2024-05-15 09:46:00
POL00019363,20240515,2024-05-15,C005563,SP0071,NC01,NC01,BR030,P008,CH01,177.25,2127.0,0.0,382.86,New Business,CRM,2024-05-15 15:17:00
POL00019364,20240529,2024-05-29,C021819,SP0025,NC01,NC01,BR030,P008,CH01,124.61,1495.32,0.0,269.16,New Business,DigitalPortal,2024-05-29 15:52:00
POL00019365,20240518,2024-05-18,C001690,SP0066,NC01,NC01,BR030,P008,CH03,168.9,2026.8,0.05,364.82,New Business,CRM,2024-05-18 15:06:00
POL00019366,20240530,2024-05-30,C019065,SP0066,NC01,NC01,BR030,P009,CH04,203.67,2444.04,0.0,366.61,New Business,CRM,2024-05-30 13:47:00
POL00019367,20240505,2024-05-05,C016410,SP0144,NC01,NC01,BR030,P009,CH01,288.86,3466.32,0.0,519.95,New Business,DigitalPortal,2024-05-05 12:51:00
POL00019368,20240501,2024-05-01,C002639,SP0144,NC01,NC01,BR030,P009,CH04,280.08,3360.96,0.1,504.14,New Business,CRM,2024-05-01 10:36:00
POL00019369,20240525,2024-05-25,C012662,SP0066,NC01,NC01,BR030,P009,CH05,167.72,2012.64,0.0,301.9,New Business,CRM,2024-05-25 09:47:00
POL00019370,20240520,2024-05-20,C002235,SP0033,NC01,NC01,BR030,P009,CH01,254.82,3057.84,0.0,458.68,New Business,CRM,2024-05-20 14:15:00
POL00019371,20240503,2024-05-03,C022731,SP0066,NC01,NC01,BR030,P009,CH02,226.6,2719.2,0.15,407.88,New Business,CRM,2024-05-03 13:22:00
POL00019372,20240503,2024-05-03,C009535,SP0036,NC01,NC01,BR030,P009,CH02,275.45,3305.4,0.0,495.81,New Business,PolicyAdmin,2024-05-03 08:49:00
POL00019373,20240518,2024-05-18,C010195,SP0040,NC01,NC01,BR030,P009,CH01,309.28,3711.36,0.0,556.7,New Business,PolicyAdmin,2024-05-18 11:32:00
POL00019374,20240520,2024-05-20,C027238,SP0124,NC01,NC01,BR030,P009,CH02,283.14,3397.68,0.0,509.65,New Business,DigitalPortal,2024-05-20 14:07:00
POL00019375,20240604,2024-06-04,C005653,SP0092,GP01,GP01,BR001,P001,CH05,1020.3,12243.6,0.0,1469.23,New Business,CRM,2024-06-04 17:18:00
POL00019376,20240624,2024-06-24,C014714,SP0037,GP01,GP01,BR001,P001,CH02,853.45,10241.4,0.0,1228.97,New Business,DigitalPortal,2024-06-24 11:19:00
POL00019377,20240622,2024-06-22,C028554,SP0092,GP01,GP01,BR001,P001,CH01,935.64,11227.68,0.0,1347.32,New Business,CRM,2024-06-22 15:48:00
POL00019378,20240601,2024-06-01,C001554,SP0118,GP01,GP01,BR001,P001,CH01,1256.73,15080.76,0.0,1809.69,New Business,DigitalPortal,2024-06-01 15:08:00
POL00019379,20240609,2024-06-09,C026443,SP0092,GP01,GP01,BR001,P001,CH04,949.62,11395.44,0.0,1367.45,New Business,PolicyAdmin,2024-06-09 12:39:00
POL00019380,20240621,2024-06-21,C014497,SP0002,GP01,GP01,BR001,P001,CH02,951.81,11421.72,0.0,1370.61,New Business,CRM,2024-06-21 14:24:00
POL00019381,20240608,2024-06-08,C016717,SP0118,GP01,GP01,BR001,P001,CH01,1016.4,12196.8,0.0,1463.62,New Business,PolicyAdmin,2024-06-08 09:12:00
POL00019382,20240604,2024-06-04,C002225,SP0021,GP01,GP01,BR001,P001,CH05,735.62,8827.44,0.0,1059.29,New Business,CRM,2024-06-04 09:28:00
POL00019383,20240628,2024-06-28,C029897,SP0037,GP01,GP01,BR001,P001,CH01,1033.05,12396.6,0.0,1487.59,New Business,PolicyAdmin,2024-06-28 12:51:00
POL00019384,20240616,2024-06-16,C018647,SP0092,GP01,GP01,BR001,P001,CH01,1057.33,12687.96,0.1,1522.56,New Business,CRM,2024-06-16 16:44:00
POL00019385,20240608,2024-06-08,C005105,SP0002,GP01,GP01,BR001,P001,CH02,1045.66,12547.92,0.05,1505.75,New Business,PolicyAdmin,2024-06-08 08:23:00
POL00019386,20240607,2024-06-07,C005717,SP0092,GP01,GP01,BR001,P001,CH04,759.04,9108.48,0.0,1093.02,New Business,PolicyAdmin,2024-06-07 12:41:00
POL00019387,20240625,2024-06-25,C022716,SP0002,GP01,GP01,BR001,P001,CH01,1173.37,14080.44,0.0,1689.65,New Business,DigitalPortal,2024-06-25 13:44:00
POL00019388,20240611,2024-06-11,C006971,SP0021,GP01,GP01,BR001,P001,CH01,974.29,11691.48,0.15,1402.98,New Business,CRM,2024-06-11 09:05:00
POL00019389,20240627,2024-06-27,C024063,SP0092,GP01,GP01,BR001,P001,CH03,862.08,10344.96,0.0,1241.4,New Business,PolicyAdmin,2024-06-27 09:22:00
POL00019390,20240613,2024-06-13,C008173,SP0002,GP01,GP01,BR001,P001,CH05,1008.62,12103.44,0.0,1452.41,New Business,PolicyAdmin,2024-06-13 09:38:00
POL00019391,20240623,2024-06-23,C023825,SP0021,GP01,GP01,BR001,P001,CH02,1177.66,14131.92,0.0,1695.83,New Business,CRM,2024-06-23 10:09:00
POL00019392,20240610,2024-06-10,C018505,SP0021,GP01,GP01,BR001,P001,CH01,1086.89,13042.68,0.0,1565.12,New Business,DigitalPortal,2024-06-10 17:18:00
POL00019393,20240610,2024-06-10,C002748,SP0021,GP01,GP01,BR001,P001,CH04,831.9,9982.8,0.0,1197.94,New Business,CRM,2024-06-10 14:31:00
POL00019394,20240615,2024-06-15,C006410,SP0092,GP01,GP01,BR001,P001,CH01,863.79,10365.48,0.0,1243.86,New Business,CRM,2024-06-15 14:07:00
POL00019395,20240621,2024-06-21,C012053,SP0092,GP01,GP01,BR001,P001,CH05,893.48,10721.76,0.0,1286.61,New Business,PolicyAdmin,2024-06-21 17:14:00
POL00019396,20240616,2024-06-16,C028926,SP0037,GP01,GP01,BR001,P001,CH01,913.22,10958.64,0.0,1315.04,New Business,CRM,2024-06-16 16:10:00
POL00019397,20240611,2024-06-11,C001415,SP0092,GP01,GP01,BR001,P001,CH01,829.84,9958.08,0.0,1194.97,New Business,CRM,2024-06-11 08:31:00
POL00019398,20240610,2024-06-10,C017921,SP0037,GP01,GP01,BR001,P001,CH05,1008.86,12106.32,0.0,1452.76,New Business,PolicyAdmin,2024-06-10 11:45:00
POL00019399,20240623,2024-06-23,C000625,SP0092,GP01,GP01,BR001,P001,CH02,1042.38,12508.56,0.05,1501.03,New Business,PolicyAdmin,2024-06-23 08:11:00
POL00019400,20240607,2024-06-07,C011629,SP0092,GP01,GP01,BR001,P001,CH02,1251.56,15018.72,0.0,1802.25,New Business,DigitalPortal,2024-06-07 08:27:00
POL00019401,20240609,2024-06-09,C024833,SP0092,GP01,GP01,BR001,P001,CH01,1127.22,13526.64,0.0,1623.2,New Business,CRM,2024-06-09 10:22:00
POL00019402,20240603,2024-06-03,C021567,SP0037,GP01,GP01,BR001,P001,CH01,1185.72,14228.64,0.05,1707.44,New Business,CRM,2024-06-03 13:43:00
POL00019403,20240630,2024-06-30,C022568,SP0037,GP01,GP01,BR001,P001,CH04,1102.31,13227.72,0.0,1587.33,New Business,CRM,2024-06-30 16:59:00
POL00019404,20240620,2024-06-20,C012696,SP0092,GP01,GP01,BR001,P001,CH04,1278.26,15339.12,0.0,1840.69,New Business,PolicyAdmin,2024-06-20 16:29:00
POL00019405,20240611,2024-06-11,C006172,SP0118,GP01,GP01,BR001,P001,CH02,935.45,11225.4,0.0,1347.05,New Business,CRM,2024-06-11 17:15:00
POL00019406,20240613,2024-06-13,C007471,SP0118,GP01,GP01,BR001,P001,CH02,1368.84,16426.08,0.0,1971.13,New Business,CRM,2024-06-13 16:13:00
POL00019407,20240619,2024-06-19,C014231,SP0092,GP01,GP01,BR001,P001,CH05,1219.48,14633.76,0.0,1756.05,New Business,CRM,2024-06-19 10:11:00
POL00019408,20240610,2024-06-10,C013092,SP0092,GP01,GP01,BR001,P002,CH02,379.83,4557.96,0.05,455.8,New Business,CRM,2024-06-10 16:28:00
POL00019409,20240606,2024-06-06,C008836,SP0092,GP01,GP01,BR001,P002,CH01,363.73,4364.76,0.0,436.48,New Business,PolicyAdmin,2024-06-06 13:05:00
POL00019410,20240621,2024-06-21,C004648,SP0092,GP01,GP01,BR001,P002,CH01,257.74,3092.88,0.05,309.29,New Business,CRM,2024-06-21 17:44:00
POL00019411,20240606,2024-06-06,C016561,SP0021,GP01,GP01,BR001,P002,CH02,494.53,5934.36,0.0,593.44,New Business,PolicyAdmin,2024-06-06 11:12:00
POL00019412,20240608,2024-06-08,C004469,SP0002,GP01,GP01,BR001,P002,CH01,375.0,4500.0,0.0,450.0,New Business,CRM,2024-06-08 15:20:00
POL00019413,20240627,2024-06-27,C015427,SP0092,GP01,GP01,BR001,P002,CH04,575.59,6907.08,0.0,690.71,New Business,CRM,2024-06-27 13:03:00
POL00019414,20240620,2024-06-20,C004436,SP0002,GP01,GP01,BR001,P002,CH04,399.04,4788.48,0.1,478.85,New Business,CRM,2024-06-20 13:31:00
POL00019415,20240601,2024-06-01,C006824,SP0021,GP01,GP01,BR001,P002,CH04,412.28,4947.36,0.0,494.74,New Business,DigitalPortal,2024-06-01 12:18:00
POL00019416,20240611,2024-06-11,C027719,SP0037,GP01,GP01,BR001,P002,CH01,440.48,5285.76,0.0,528.58,New Business,CRM,2024-06-11 13:04:00
POL00019417,20240628,2024-06-28,C003006,SP0092,GP01,GP01,BR001,P002,CH04,371.32,4455.84,0.0,445.58,New Business,DigitalPortal,2024-06-28 16:32:00
POL00019418,20240623,2024-06-23,C027592,SP0118,GP01,GP01,BR001,P002,CH04,491.82,5901.84,0.0,590.18,New Business,DigitalPortal,2024-06-23 11:08:00
POL00019419,20240626,2024-06-26,C009311,SP0092,GP01,GP01,BR001,P002,CH01,375.21,4502.52,0.0,450.25,New Business,DigitalPortal,2024-06-26 16:03:00
POL00019420,20240604,2024-06-04,C013392,SP0021,GP01,GP01,BR001,P002,CH04,450.63,5407.56,0.0,540.76,New Business,PolicyAdmin,2024-06-04 16:30:00
POL00019421,20240604,2024-06-04,C009727,SP0002,GP01,GP01,BR001,P002,CH03,540.12,6481.44,0.0,648.14,New Business,CRM,2024-06-04 17:56:00
POL00019422,20240620,2024-06-20,C001346,SP0002,GP01,GP01,BR001,P002,CH04,428.86,5146.32,0.0,514.63,New Business,CRM,2024-06-20 08:22:00
POL00019423,20240614,2024-06-14,C021934,SP0118,GP01,GP01,BR001,P002,CH01,536.82,6441.84,0.0,644.18,New Business,PolicyAdmin,2024-06-14 09:16:00
POL00019424,20240622,2024-06-22,C018847,SP0092,GP01,GP01,BR001,P002,CH05,360.2,4322.4,0.0,432.24,New Business,CRM,2024-06-22 16:18:00
POL00019425,20240616,2024-06-16,C025724,SP0002,GP01,GP01,BR001,P002,CH04,586.67,7040.04,0.0,704.0,New Business,DigitalPortal,2024-06-16 17:49:00
POL00019426,20240628,2024-06-28,C025338,SP0002,GP01,GP01,BR001,P002,CH03,429.79,5157.48,0.1,515.75,New Business,CRM,2024-06-28 13:29:00
POL00019427,20240611,2024-06-11,C010763,SP0092,GP01,GP01,BR001,P002,CH05,354.19,4250.28,0.05,425.03,New Business,CRM,2024-06-11 09:50:00
POL00019428,20240616,2024-06-16,C021325,SP0002,GP01,GP01,BR001,P002,CH04,365.09,4381.08,0.05,438.11,New Business,CRM,2024-06-16 14:41:00
POL00019429,20240617,2024-06-17,C025956,SP0037,GP01,GP01,BR001,P002,CH02,392.4,4708.8,0.15,470.88,New Business,CRM,2024-06-17 08:24:00
POL00019430,20240609,2024-06-09,C019540,SP0037,GP01,GP01,BR001,P002,CH04,535.63,6427.56,0.0,642.76,New Business,CRM,2024-06-09 10:20:00
POL00019431,20240610,2024-06-10,C028353,SP0037,GP01,GP01,BR001,P002,CH01,534.83,6417.96,0.0,641.8,New Business,PolicyAdmin,2024-06-10 16:34:00
POL00019432,20240612,2024-06-12,C017137,SP0092,GP01,GP01,BR001,P003,CH03,894.4,10732.8,0.0,1180.61,New Business,DigitalPortal,2024-06-12 16:19:00
POL00019433,20240615,2024-06-15,C026956,SP0118,GP01,GP01,BR001,P003,CH01,600.0,7200.0,0.0,792.0,New Business,CRM,2024-06-15 10:25:00
POL00019434,20240613,2024-06-13,C027858,SP0118,GP01,GP01,BR001,P003,CH02,495.47,5945.64,0.0,654.02,New Business,CRM,2024-06-13 10:14:00
POL00019435,20240606,2024-06-06,C020308,SP0021,GP01,GP01,BR001,P003,CH04,1117.1,13405.2,0.0,1474.57,New Business,CRM,2024-06-06 14:03:00
POL00019436,20240624,2024-06-24,C007439,SP0118,GP01,GP01,BR001,P003,CH03,650.65,7807.8,0.0,858.86,New Business,PolicyAdmin,2024-06-24 08:47:00
POL00019437,20240616,2024-06-16,C002607,SP0118,GP01,GP01,BR001,P003,CH02,460.54,5526.48,0.05,607.91,New Business,CRM,2024-06-16 17:55:00
POL00019438,20240624,2024-06-24,C017423,SP0092,GP01,GP01,BR001,P003,CH01,628.71,7544.52,0.05,829.9,New Business,DigitalPortal,2024-06-24 15:22:00
POL00019439,20240608,2024-06-08,C021094,SP0037,GP01,GP01,BR001,P003,CH03,559.41,6712.92,0.15,738.42,New Business,PolicyAdmin,2024-06-08 17:04:00
POL00019440,20240622,2024-06-22,C002463,SP0092,GP01,GP01,BR001,P003,CH01,611.84,7342.08,0.0,807.63,New Business,CRM,2024-06-22 10:15:00
POL00019441,20240621,2024-06-21,C011533,SP0021,GP01,GP01,BR001,P003,CH01,569.1,6829.2,0.0,751.21,New Business,CRM,2024-06-21 17:08:00
POL00019442,20240603,2024-06-03,C012219,SP0037,GP01,GP01,BR001,P003,CH04,634.06,7608.72,0.0,836.96,New Business,CRM,2024-06-03 17:26:00
POL00019443,20240605,2024-06-05,C013559,SP0037,GP01,GP01,BR001,P003,CH04,859.45,10313.4,0.0,1134.47,New Business,DigitalPortal,2024-06-05 15:24:00
POL00019444,20240607,2024-06-07,C014591,SP0002,GP01,GP01,BR001,P003,CH04,514.42,6173.04,0.0,679.03,New Business,PolicyAdmin,2024-06-07 10:18:00
POL00019445,20240613,2024-06-13,C024117,SP0037,GP01,GP01,BR001,P003,CH01,727.97,8735.64,0.0,960.92,New Business,CRM,2024-06-13 10:11:00
POL00019446,20240604,2024-06-04,C017032,SP0118,GP01,GP01,BR001,P003,CH04,657.52,7890.24,0.0,867.93,New Business,CRM,2024-06-04 13:44:00
POL00019447,20240603,2024-06-03,C019863,SP0021,GP01,GP01,BR001,P004,CH04,420.11,5041.32,0.0,554.55,New Business,CRM,2024-06-03 14:04:00
POL00019448,20240603,2024-06-03,C006554,SP0092,GP01,GP01,BR001,P004,CH01,392.18,4706.16,0.0,517.68,New Business,PolicyAdmin,2024-06-03 12:48:00
POL00019449,20240613,2024-06-13,C019451,SP0092,GP01,GP01,BR001,P004,CH04,339.85,4078.2,0.05,448.6,New Business,CRM,2024-06-13 13:06:00
POL00019450,20240616,2024-06-16,C010434,SP0092,GP01,GP01,BR001,P004,CH02,338.43,4061.16,0.0,446.73,New Business,PolicyAdmin,2024-06-16 17:20:00
POL00019451,20240621,2024-06-21,C023845,SP0037,GP01,GP01,BR001,P004,CH02,370.12,4441.44,0.0,488.56,New Business,CRM,2024-06-21 09:54:00
POL00019452,20240606,2024-06-06,C005906,SP0092,GP01,GP01,BR001,P004,CH01,424.75,5097.0,0.1,560.67,New Business,PolicyAdmin,2024-06-06 08:05:00
POL00019453,20240602,2024-06-02,C018051,SP0002,GP01,GP01,BR001,P004,CH02,415.79,4989.48,0.05,548.84,New Business,PolicyAdmin,2024-06-02 13:29:00
POL00019454,20240623,2024-06-23,C010846,SP0037,GP01,GP01,BR001,P004,CH02,294.48,3533.76,0.1,388.71,New Business,DigitalPortal,2024-06-23 15:30:00
POL00019455,20240617,2024-06-17,C010523,SP0092,GP01,GP01,BR001,P004,CH01,317.64,3811.68,0.0,419.28,New Business,CRM,2024-06-17 08:24:00
POL00019456,20240604,2024-06-04,C020920,SP0037,GP01,GP01,BR001,P004,CH03,378.21,4538.52,0.1,499.24,New Business,PolicyAdmin,2024-06-04 09:15:00
POL00019457,20240622,2024-06-22,C002297,SP0092,GP01,GP01,BR001,P004,CH01,330.14,3961.68,0.0,435.78,New Business,CRM,2024-06-22 16:42:00
POL00019458,20240601,2024-06-01,C007268,SP0021,GP01,GP01,BR001,P004,CH01,493.85,5926.2,0.0,651.88,New Business,CRM,2024-06-01 11:00:00
POL00019459,20240621,2024-06-21,C020725,SP0002,GP01,GP01,BR001,P004,CH04,344.74,4136.88,0.0,455.06,New Business,CRM,2024-06-21 11:40:00
