target_month_key,target_month,region_id,product_id,target_policy_count,target_revenue
202509,2025-09-01,WC01,P004,20,7648.65
202509,2025-09-01,WC01,P005,42,9058.42
202509,2025-09-01,WC01,P006,28,15906.9
202509,2025-09-01,WC01,P007,22,7123.47
202509,2025-09-01,WC01,P008,15,2416.96
202509,2025-09-01,WC01,P009,15,4077.0
202509,2025-09-01,WC01,P010,9,12986.98
202509,2025-09-01,WC02,P001,27,27155.1
202509,2025-09-01,WC02,P002,22,9025.21
202509,2025-09-01,WC02,P003,17,12798.51
202509,2025-09-01,WC02,P004,19,7457.6
202509,2025-09-01,WC02,P005,37,7644.73
202509,2025-09-01,WC02,P006,26,14983.52
202509,2025-09-01,WC02,P007,19,6560.5
202509,2025-09-01,WC02,P008,15,2544.7
202509,2025-09-01,WC02,P009,16,4134.46
202509,2025-09-01,WC02,P010,10,14856.17
202509,2025-09-01,WC03,P001,28,27913.14
202509,2025-09-01,WC03,P002,24,10203.48
202509,2025-09-01,WC03,P003,18,12856.17
202509,2025-09-01,WC03,P004,19,7371.3
202509,2025-09-01,WC03,P005,42,9024.53
202509,2025-09-01,WC03,P006,26,14272.49
202509,2025-09-01,WC03,P007,20,6857.96
202509,2025-09-01,WC03,P008,15,2458.27
202509,2025-09-01,WC03,P009,16,4315.35
202509,2025-09-01,WC03,P010,9,13458.74
202509,2025-09-01,WC04,P001,26,26661.04
202509,2025-09-01,WC04,P002,22,9641.84
202509,2025-09-01,WC04,P003,15,10635.21
202509,2025-09-01,WC04,P004,17,6505.85
202509,2025-09-01,WC04,P005,37,7585.5
202509,2025-09-01,WC04,P006,24,13163.55
202509,2025-09-01,WC04,P007,17,5552.19
202509,2025-09-01,WC04,P008,14,2267.57
202509,2025-09-01,WC04,P009,15,3864.76
202509,2025-09-01,WC04,P010,9,13522.65
202509,2025-09-01,KZN01,P001,31,29631.36
202509,2025-09-01,KZN01,P002,21,9205.42
202509,2025-09-01,KZN01,P003,18,13160.07
202509,2025-09-01,KZN01,P004,19,7478.52
202509,2025-09-01,KZN01,P005,38,8207.4
202509,2025-09-01,KZN01,P006,25,13786.77
202509,2025-09-01,KZN01,P007,19,6472.21
202509,2025-09-01,KZN01,P008,14,2241.18
202509,2025-09-01,KZN01,P009,14,3544.48
202509,2025-09-01,KZN01,P010,9,13456.08
202509,2025-09-01,KZN02,P001,23,23499.23
202509,2025-09-01,KZN02,P002,18,7716.12
202509,2025-09-01,KZN02,P003,15,10479.63
202509,2025-09-01,KZN02,P004,16,6221.76
202509,2025-09-01,KZN02,P005,35,7341.83
202509,2025-09-01,KZN02,P006,22,12264.89
202509,2025-09-01,KZN02,P007,16,5528.73
202509,2025-09-01,KZN02,P008,12,1942.23
202509,2025-09-01,KZN02,P009,12,3057.25
202509,2025-09-01,KZN02,P010,8,11538.75
202509,2025-09-01,KZN03,P001,22,22593.81
202509,2025-09-01,KZN03,P002,17,7352.74
202509,2025-09-01,KZN03,P003,15,11283.47
202509,2025-09-01,KZN03,P004,14,5447.78
202509,2025-09-01,KZN03,P005,31,6677.12
202509,2025-09-01,KZN03,P006,22,12744.24
202509,2025-09-01,KZN03,P007,17,5482.33
202509,2025-09-01,KZN03,P008,10,1656.99
202509,2025-09-01,KZN03,P009,11,2968.99
202509,2025-09-01,KZN03,P010,7,10480.77
202509,2025-09-01,KZN04,P001,30,29714.21
202509,2025-09-01,KZN04,P002,20,8743.06
202509,2025-09-01,KZN04,P003,17,12393.28
202509,2025-09-01,KZN04,P004,19,7459.61
202509,2025-09-01,KZN04,P005,38,7993.85
202509,2025-09-01,KZN04,P006,27,15284.45
202509,2025-09-01,KZN04,P007,18,5970.12
202509,2025-09-01,KZN04,P008,15,2559.18
202509,2025-09-01,KZN04,P009,16,4320.38
202509,2025-09-01,KZN04,P010,9,13088.27
202509,2025-09-01,EC01,P001,21,20811.21
202509,2025-09-01,EC01,P002,16,6558.99
202509,2025-09-01,EC01,P003,13,9765.22
202509,2025-09-01,EC01,P004,14,5481.76
202509,2025-09-01,EC01,P005,31,6411.55
202509,2025-09-01,EC01,P006,20,11542.92
202509,2025-09-01,EC01,P007,15,5002.51
202509,2025-09-01,EC01,P008,12,1968.0
202509,2025-09-01,EC01,P009,13,3341.13
202509,2025-09-01,EC01,P010,7,10120.95
202509,2025-09-01,EC02,P001,19,18475.65
202509,2025-09-01,EC02,P002,16,6925.36
202509,2025-09-01,EC02,P003,11,8137.99
202509,2025-09-01,EC02,P004,12,4773.38
202509,2025-09-01,EC02,P005,28,5903.28
202509,2025-09-01,EC02,P006,17,9991.75
202509,2025-09-01,EC02,P007,14,4651.47
202509,2025-09-01,EC02,P008,9,1552.65
202509,2025-09-01,EC02,P009,10,2587.46
202509,2025-09-01,EC02,P010,6,8715.96
202509,2025-09-01,EC03,P001,20,19991.58
202509,2025-09-01,EC03,P002,16,6989.05
202509,2025-09-01,EC03,P003,12,8477.29
202509,2025-09-01,EC03,P004,12,4665.63
202509,2025-09-01,EC03,P005,26,5439.27
202509,2025-09-01,EC03,P006,19,10545.41
202509,2025-09-01,EC03,P007,14,4504.04
202509,2025-09-01,EC03,P008,9,1541.82
202509,2025-09-01,EC03,P009,10,2709.43
202509,2025-09-01,EC03,P010,6,8683.76
202509,2025-09-01,FS01,P001,18,18425.7
202509,2025-09-01,FS01,P002,15,6593.68
202509,2025-09-01,FS01,P003,12,8987.98
202509,2025-09-01,FS01,P004,13,4972.4
202509,2025-09-01,FS01,P005,26,5664.95
202509,2025-09-01,FS01,P006,16,9297.96
202509,2025-09-01,FS01,P007,14,4521.55
202509,2025-09-01,FS01,P008,9,1513.83
202509,2025-09-01,FS01,P009,10,2537.91
202509,2025-09-01,FS01,P010,6,8734.42
202509,2025-09-01,FS02,P001,18,17626.15
202509,2025-09-01,FS02,P002,14,5751.09
202509,2025-09-01,FS02,P003,11,7892.94
202509,2025-09-01,FS02,P004,11,4275.98
202509,2025-09-01,FS02,P005,22,4587.49
202509,2025-09-01,FS02,P006,14,7740.26
202509,2025-09-01,FS02,P007,12,3976.91
202509,2025-09-01,FS02,P008,9,1445.34
202509,2025-09-01,FS02,P009,10,2608.64
202509,2025-09-01,FS02,P010,5,7281.71
202509,2025-09-01,LP01,P001,16,16395.61
202509,2025-09-01,LP01,P002,12,5267.07
202509,2025-09-01,LP01,P003,9,6684.2
202509,2025-09-01,LP01,P004,11,4123.86
202509,2025-09-01,LP01,P005,22,4729.5
202509,2025-09-01,LP01,P006,16,9400.52
202509,2025-09-01,LP01,P007,11,3706.24
202509,2025-09-01,LP01,P008,9,1517.16
202509,2025-09-01,LP01,P009,9,2426.88
202509,2025-09-01,LP01,P010,5,7055.2
202509,2025-09-01,LP02,P001,18,17421.08
202509,2025-09-01,LP02,P002,14,6158.61
202509,2025-09-01,LP02,P003,11,8074.59
202509,2025-09-01,LP02,P004,12,4439.14
202509,2025-09-01,LP02,P005,27,5645.9
202509,2025-09-01,LP02,P006,17,9285.6
202509,2025-09-01,LP02,P007,13,4206.09
202509,2025-09-01,LP02,P008,9,1494.99
202509,2025-09-01,LP02,P009,9,2361.31
202509,2025-09-01,LP02,P010,6,8686.94
202509,2025-09-01,MP01,P001,19,18287.58
202509,2025-09-01,MP01,P002,14,5736.91
202509,2025-09-01,MP01,P003,10,7516.33
202509,2025-09-01,MP01,P004,12,4646.14
202509,2025-09-01,MP01,P005,25,5496.17
202509,2025-09-01,MP01,P006,16,9335.69
202509,2025-09-01,MP01,P007,12,4152.34
202509,2025-09-01,MP01,P008,9,1473.87
202509,2025-09-01,MP01,P009,10,2667.22
202509,2025-09-01,MP01,P010,6,8823.55
202509,2025-09-01,MP02,P001,19,18832.44
202509,2025-09-01,MP02,P002,15,6540.83
202509,2025-09-01,MP02,P003,11,8193.84
202509,2025-09-01,MP02,P004,13,5103.33
202509,2025-09-01,MP02,P005,27,5910.34
202509,2025-09-01,MP02,P006,19,11011.13
202509,2025-09-01,MP02,P007,15,4907.61
202509,2025-09-01,MP02,P008,9,1530.07
202509,2025-09-01,MP02,P009,11,2817.15
202509,2025-09-01,MP02,P010,7,9998.11
202509,2025-09-01,NW01,P001,19,18863.69
202509,2025-09-01,NW01,P002,15,6555.07
202509,2025-09-01,NW01,P003,11,8191.74
202509,2025-09-01,NW01,P004,12,4688.37
202509,2025-09-01,NW01,P005,25,5435.6
202509,2025-09-01,NW01,P006,17,9387.04
202509,2025-09-01,NW01,P007,12,3850.36
202509,2025-09-01,NW01,P008,9,1551.41
202509,2025-09-01,NW01,P009,10,2663.52
202509,2025-09-01,NW01,P010,5,7503.92
202509,2025-09-01,NW02,P001,22,22481.22
202509,2025-09-01,NW02,P002,15,6505.52
202509,2025-09-01,NW02,P003,12,8666.45
202509,2025-09-01,NW02,P004,14,5233.84
202509,2025-09-01,NW02,P005,29,6284.1
202509,2025-09-01,NW02,P006,17,9332.11
202509,2025-09-01,NW02,P007,14,4678.29
202509,2025-09-01,NW02,P008,11,1799.1
202509,2025-09-01,NW02,P009,12,3052.86
202509,2025-09-01,NW02,P010,7,10178.46
202509,2025-09-01,NC01,P001,15,14818.67
202509,2025-09-01,NC01,P002,11,4813.77
202509,2025-09-01,NC01,P003,9,6768.55
202509,2025-09-01,NC01,P004,10,3847.0
202509,2025-09-01,NC01,P005,24,5062.91
202509,2025-09-01,NC01,P006,15,8529.53
202509,2025-09-01,NC01,P007,11,3573.84
202509,2025-09-01,NC01,P008,8,1376.08
202509,2025-09-01,NC01,P009,9,2350.93
202509,2025-09-01,NC01,P010,5,7540.39
202510,2025-10-01,GP01,P001,32,31777.56
202510,2025-10-01,GP01,P002,26,11016.53
202510,2025-10-01,GP01,P003,20,15084.92
202510,2025-10-01,GP01,P004,20,7820.13
202510,2025-10-01,GP01,P005,43,9412.71
202510,2025-10-01,GP01,P006,28,16415.55
202510,2025-10-01,GP01,P007,21,7180.93
202510,2025-10-01,GP01,P008,15,2438.56
202510,2025-10-01,GP01,P009,17,4606.79
202510,2025-10-01,GP01,P010,9,13175.68
202510,2025-10-01,GP02,P001,32,32173.82
202510,2025-10-01,GP02,P002,26,10606.55
202510,2025-10-01,GP02,P003,18,12618.18
202510,2025-10-01,GP02,P004,21,8203.74
202510,2025-10-01,GP02,P005,43,9175.99
202510,2025-10-01,GP02,P006,30,17205.52
202510,2025-10-01,GP02,P007,21,6729.16
202510,2025-10-01,GP02,P008,17,2768.91
202510,2025-10-01,GP02,P009,17,4350.98
202510,2025-10-01,GP02,P010,11,16697.33
202510,2025-10-01,GP03,P001,34,32396.16
202510,2025-10-01,GP03,P002,26,11022.53
202510,2025-10-01,GP03,P003,21,15846.05
202510,2025-10-01,GP03,P004,23,8951.59
202510,2025-10-01,GP03,P005,46,9417.32
202510,2025-10-01,GP03,P006,32,18099.13
202510,2025-10-01,GP03,P007,26,8776.26
202510,2025-10-01,GP03,P008,18,3117.97
202510,2025-10-01,GP03,P009,20,5201.87
202510,2025-10-01,GP03,P010,11,16564.0
202510,2025-10-01,GP04,P001,31,30726.6
202510,2025-10-01,GP04,P002,21,8783.4
202510,2025-10-01,GP04,P003,17,12496.06
202510,2025-10-01,GP04,P004,18,6711.48
202510,2025-10-01,GP04,P005,38,7930.57
202510,2025-10-01,GP04,P006,25,14148.88
202510,2025-10-01,GP04,P007,20,6458.43
202510,2025-10-01,GP04,P008,15,2576.72
202510,2025-10-01,GP04,P009,16,4310.35
202510,2025-10-01,GP04,P010,9,13270.15
202510,2025-10-01,GP05,P001,31,29707.9
202510,2025-10-01,GP05,P002,23,9409.35
202510,2025-10-01,GP05,P003,18,13011.03
202510,2025-10-01,GP05,P004,19,7023.87
202510,2025-10-01,GP05,P005,44,9555.49
202510,2025-10-01,GP05,P006,29,16200.3
202510,2025-10-01,GP05,P007,20,6587.65
202510,2025-10-01,GP05,P008,14,2342.19
202510,2025-10-01,GP05,P009,16,4264.23
202510,2025-10-01,GP05,P010,9,12756.14
202510,2025-10-01,WC01,P001,30,30004.41
202510,2025-10-01,WC01,P002,23,9998.5
202510,2025-10-01,WC01,P003,20,14845.0
202510,2025-10-01,WC01,P004,20,7478.51
202510,2025-10-01,WC01,P005,45,9341.07
202510,2025-10-01,WC01,P006,29,16521.24
202510,2025-10-01,WC01,P007,21,6811.93
202510,2025-10-01,WC01,P008,16,2571.79
202510,2025-10-01,WC01,P009,16,4036.17
202510,2025-10-01,WC01,P010,9,13453.51
202510,2025-10-01,WC02,P001,28,27732.17
202510,2025-10-01,WC02,P002,23,9811.83
202510,2025-10-01,WC02,P003,18,13517.59
202510,2025-10-01,WC02,P004,19,7181.03
202510,2025-10-01,WC02,P005,39,8350.03
202510,2025-10-01,WC02,P006,28,15729.59
202510,2025-10-01,WC02,P007,20,6543.66
202510,2025-10-01,WC02,P008,14,2367.52
202510,2025-10-01,WC02,P009,15,3835.7
202510,2025-10-01,WC02,P010,9,12682.87
202510,2025-10-01,WC03,P001,29,28849.74
202510,2025-10-01,WC03,P002,24,10523.55
202510,2025-10-01,WC03,P003,17,12230.16
202510,2025-10-01,WC03,P004,18,6873.06
202510,2025-10-01,WC03,P005,40,8508.18
202510,2025-10-01,WC03,P006,26,14979.73
202510,2025-10-01,WC03,P007,20,6757.9
202510,2025-10-01,WC03,P008,15,2433.41
202510,2025-10-01,WC03,P009,16,4128.17
202510,2025-10-01,WC03,P010,10,14272.81
202510,2025-10-01,WC04,P001,27,26938.02
202510,2025-10-01,WC04,P002,20,8271.62
202510,2025-10-01,WC04,P003,15,11160.77
202510,2025-10-01,WC04,P004,18,6807.83
202510,2025-10-01,WC04,P005,37,7741.71
202510,2025-10-01,WC04,P006,23,13411.53
202510,2025-10-01,WC04,P007,19,6447.98
202510,2025-10-01,WC04,P008,15,2475.6
202510,2025-10-01,WC04,P009,16,4351.64
202510,2025-10-01,WC04,P010,9,13244.59
202510,2025-10-01,KZN01,P001,31,31075.0
202510,2025-10-01,KZN01,P002,24,10195.29
202510,2025-10-01,KZN01,P003,18,13391.86
202510,2025-10-01,KZN01,P004,18,6716.65
202510,2025-10-01,KZN01,P005,39,8428.6
202510,2025-10-01,KZN01,P006,29,15994.87
202510,2025-10-01,KZN01,P007,21,6749.5
202510,2025-10-01,KZN01,P008,16,2623.47
202510,2025-10-01,KZN01,P009,16,4148.24
202510,2025-10-01,KZN01,P010,10,14869.18
202510,2025-10-01,KZN02,P001,26,24817.06
202510,2025-10-01,KZN02,P002,18,7402.77
202510,2025-10-01,KZN02,P003,15,10968.56
202510,2025-10-01,KZN02,P004,17,6583.9
202510,2025-10-01,KZN02,P005,34,7214.4
202510,2025-10-01,KZN02,P006,23,13466.55
202510,2025-10-01,KZN02,P007,17,5509.49
202510,2025-10-01,KZN02,P008,12,2043.88
202510,2025-10-01,KZN02,P009,14,3743.21
202510,2025-10-01,KZN02,P010,8,11337.09
202510,2025-10-01,KZN03,P001,25,25078.99
202510,2025-10-01,KZN03,P002,18,7473.24
202510,2025-10-01,KZN03,P003,13,9357.9
202510,2025-10-01,KZN03,P004,15,5815.11
202510,2025-10-01,KZN03,P005,33,7099.57
202510,2025-10-01,KZN03,P006,22,12398.91
202510,2025-10-01,KZN03,P007,15,4914.06
202510,2025-10-01,KZN03,P008,13,2099.44
202510,2025-10-01,KZN03,P009,13,3335.81
202510,2025-10-01,KZN03,P010,8,11268.74
202510,2025-10-01,KZN04,P001,29,28075.27
202510,2025-10-01,KZN04,P002,21,8735.79
202510,2025-10-01,KZN04,P003,16,12079.89
202510,2025-10-01,KZN04,P004,19,7094.54
202510,2025-10-01,KZN04,P005,42,8804.16
202510,2025-10-01,KZN04,P006,25,14182.77
202510,2025-10-01,KZN04,P007,20,6461.82
202510,2025-10-01,KZN04,P008,15,2419.5
202510,2025-10-01,KZN04,P009,17,4343.19
202510,2025-10-01,KZN04,P010,9,13584.53
202510,2025-10-01,EC01,P001,22,21577.4
202510,2025-10-01,EC01,P002,19,8021.04
202510,2025-10-01,EC01,P003,13,9543.48
202510,2025-10-01,EC01,P004,15,5559.73
202510,2025-10-01,EC01,P005,33,7195.33
202510,2025-10-01,EC01,P006,22,12303.0
202510,2025-10-01,EC01,P007,17,5554.24
202510,2025-10-01,EC01,P008,11,1869.46
202510,2025-10-01,EC01,P009,12,3194.02
202510,2025-10-01,EC01,P010,8,11594.74
202510,2025-10-01,EC02,P001,21,20292.79
202510,2025-10-01,EC02,P002,14,5817.08
202510,2025-10-01,EC02,P003,11,7990.0
202510,2025-10-01,EC02,P004,13,4937.72
202510,2025-10-01,EC02,P005,28,5982.9
202510,2025-10-01,EC02,P006,19,10358.07
202510,2025-10-01,EC02,P007,14,4831.41
202510,2025-10-01,EC02,P008,9,1443.03
202510,2025-10-01,EC02,P009,12,3134.62
202510,2025-10-01,EC02,P010,6,8928.86
202510,2025-10-01,EC03,P001,19,18086.56
202510,2025-10-01,EC03,P002,15,6417.15
202510,2025-10-01,EC03,P003,12,8537.01
202510,2025-10-01,EC03,P004,12,4513.66
202510,2025-10-01,EC03,P005,26,5656.43
202510,2025-10-01,EC03,P006,17,9740.42
202510,2025-10-01,EC03,P007,14,4603.86
202510,2025-10-01,EC03,P008,11,1815.73
202510,2025-10-01,EC03,P009,11,2878.47
202510,2025-10-01,EC03,P010,6,8858.43
202510,2025-10-01,FS01,P001,19,18214.5
202510,2025-10-01,FS01,P002,15,6540.27
202510,2025-10-01,FS01,P003,12,8606.45
202510,2025-10-01,FS01,P004,12,4522.17
202510,2025-10-01,FS01,P005,25,5412.7
202510,2025-10-01,FS01,P006,18,9936.22
202510,2025-10-01,FS01,P007,14,4800.96
202510,2025-10-01,FS01,P008,10,1663.27
202510,2025-10-01,FS01,P009,10,2523.69
202510,2025-10-01,FS01,P010,6,8778.05
202510,2025-10-01,FS02,P001,18,18106.26
202510,2025-10-01,FS02,P002,15,6404.34
202510,2025-10-01,FS02,P003,10,7184.29
202510,2025-10-01,FS02,P004,11,4275.77
202510,2025-10-01,FS02,P005,26,5675.76
202510,2025-10-01,FS02,P006,17,9958.24
202510,2025-10-01,FS02,P007,13,4178.91
202510,2025-10-01,FS02,P008,9,1491.22
202510,2025-10-01,FS02,P009,9,2361.09
202510,2025-10-01,FS02,P010,5,7190.04
202510,2025-10-01,LP01,P001,16,15669.72
202510,2025-10-01,LP01,P002,13,5723.37
202510,2025-10-01,LP01,P003,10,7269.26
202510,2025-10-01,LP01,P004,11,4316.21
202510,2025-10-01,LP01,P005,25,5187.16
202510,2025-10-01,LP01,P006,16,9039.36
202510,2025-10-01,LP01,P007,11,3777.12
202510,2025-10-01,LP01,P008,8,1374.29
202510,2025-10-01,LP01,P009,9,2278.93
202510,2025-10-01,LP01,P010,6,8791.93
202510,2025-10-01,LP02,P001,20,20298.65
202510,2025-10-01,LP02,P002,14,5934.17
202510,2025-10-01,LP02,P003,12,8645.6
202510,2025-10-01,LP02,P004,13,5012.87
202510,2025-10-01,LP02,P005,26,5380.63
202510,2025-10-01,LP02,P006,18,10343.76
202510,2025-10-01,LP02,P007,13,4328.92
202510,2025-10-01,LP02,P008,10,1725.82
202510,2025-10-01,LP02,P009,10,2600.32
202510,2025-10-01,LP02,P010,6,8468.01
202510,2025-10-01,MP01,P001,19,18344.22
202510,2025-10-01,MP01,P002,14,5707.91
202510,2025-10-01,MP01,P003,12,8918.61
202510,2025-10-01,MP01,P004,13,5167.31
202510,2025-10-01,MP01,P005,24,5063.35
202510,2025-10-01,MP01,P006,16,9251.93
202510,2025-10-01,MP01,P007,13,4408.04
202510,2025-10-01,MP01,P008,9,1491.6
202510,2025-10-01,MP01,P009,11,2917.14
202510,2025-10-01,MP01,P010,6,9107.7
202510,2025-10-01,MP02,P001,23,22021.13
202510,2025-10-01,MP02,P002,16,6563.88
202510,2025-10-01,MP02,P003,13,9464.11
202510,2025-10-01,MP02,P004,14,5390.18
202510,2025-10-01,MP02,P005,29,6274.31
202510,2025-10-01,MP02,P006,18,10180.55
202510,2025-10-01,MP02,P007,14,4605.15
202510,2025-10-01,MP02,P008,11,1801.55
202510,2025-10-01,MP02,P009,11,2839.23
202510,2025-10-01,MP02,P010,7,10092.08
202510,2025-10-01,NW01,P001,21,20197.1
202510,2025-10-01,NW01,P002,14,5971.14
202510,2025-10-01,NW01,P003,11,8109.74
202510,2025-10-01,NW01,P004,11,4118.14
202510,2025-10-01,NW01,P005,27,5584.42
202510,2025-10-01,NW01,P006,16,9056.69
202510,2025-10-01,NW01,P007,14,4608.57
202510,2025-10-01,NW01,P008,10,1641.95
202510,2025-10-01,NW01,P009,11,2890.61
202510,2025-10-01,NW01,P010,6,9065.08
202510,2025-10-01,NW02,P001,21,20626.61
202510,2025-10-01,NW02,P002,17,7380.21
202510,2025-10-01,NW02,P003,12,8997.43
202510,2025-10-01,NW02,P004,13,4949.54
202510,2025-10-01,NW02,P005,30,6216.2
202510,2025-10-01,NW02,P006,21,11516.47
202510,2025-10-01,NW02,P007,15,5017.02
202510,2025-10-01,NW02,P008,10,1706.53
202510,2025-10-01,NW02,P009,12,3162.65
202510,2025-10-01,NW02,P010,7,10405.04
202510,2025-10-01,NC01,P001,18,17836.63
202510,2025-10-01,NC01,P002,12,5078.24
202510,2025-10-01,NC01,P003,10,7382.63
202510,2025-10-01,NC01,P004,11,4090.33
202510,2025-10-01,NC01,P005,25,5405.32
202510,2025-10-01,NC01,P006,16,8882.69
202510,2025-10-01,NC01,P007,12,4065.78
202510,2025-10-01,NC01,P008,8,1293.23
202510,2025-10-01,NC01,P009,10,2591.24
202510,2025-10-01,NC01,P010,6,9114.84
202511,2025-11-01,GP01,P001,30,29002.25
202511,2025-11-01,GP01,P002,24,9931.93
202511,2025-11-01,GP01,P003,18,13398.08
202511,2025-11-01,GP01,P004,20,7421.45
202511,2025-11-01,GP01,P005,46,9642.78
202511,2025-11-01,GP01,P006,27,15838.66
202511,2025-11-01,GP01,P007,20,6622.49
202511,2025-11-01,GP01,P008,16,2666.0
202511,2025-11-01,GP01,P009,16,4110.99
202511,2025-11-01,GP01,P010,10,14814.83
202511,2025-11-01,GP02,P001,34,33649.79
202511,2025-11-01,GP02,P002,27,11066.63
202511,2025-11-01,GP02,P003,20,14367.93
202511,2025-11-01,GP02,P004,22,8128.03
202511,2025-11-01,GP02,P005,43,9192.38
202511,2025-11-01,GP02,P006,30,16761.43
202511,2025-11-01,GP02,P007,21,7219.0
202511,2025-11-01,GP02,P008,16,2598.9
202511,2025-11-01,GP02,P009,18,4553.77
202511,2025-11-01,GP02,P010,11,16044.81
202511,2025-11-01,GP03,P001,38,38014.24
202511,2025-11-01,GP03,P002,29,11987.81
202511,2025-11-01,GP03,P003,22,16148.28
202511,2025-11-01,GP03,P004,24,9541.79
202511,2025-11-01,GP03,P005,49,10250.41
202511,2025-11-01,GP03,P006,31,16951.94
202511,2025-11-01,GP03,P007,24,7878.05
202511,2025-11-01,GP03,P008,19,3099.0
202511,2025-11-01,GP03,P009,20,5312.87
202511,2025-11-01,GP03,P010,11,15776.51
202511,2025-11-01,GP04,P001,29,29496.64
202511,2025-11-01,GP04,P002,22,9290.4
202511,2025-11-01,GP04,P003,16,11967.97
202511,2025-11-01,GP04,P004,18,7086.74
202511,2025-11-01,GP04,P005,38,7993.79
202511,2025-11-01,GP04,P006,27,14744.22
202511,2025-11-01,GP04,P007,18,6113.19
202511,2025-11-01,GP04,P008,15,2538.28
202511,2025-11-01,GP04,P009,16,4138.99
202511,2025-11-01,GP04,P010,9,12997.8
202511,2025-11-01,GP05,P001,32,32273.02
202511,2025-11-01,GP05,P002,25,10450.61
202511,2025-11-01,GP05,P003,17,12794.25
202511,2025-11-01,GP05,P004,21,7985.0
202511,2025-11-01,GP05,P005,39,8146.68
202511,2025-11-01,GP05,P006,30,16906.9
202511,2025-11-01,GP05,P007,20,6842.47
202511,2025-11-01,GP05,P008,17,2793.46
202511,2025-11-01,GP05,P009,16,4333.06
202511,2025-11-01,GP05,P010,9,13113.32
202511,2025-11-01,WC01,P001,32,31462.72
202511,2025-11-01,WC01,P002,23,9562.85
202511,2025-11-01,WC01,P003,20,14607.33
202511,2025-11-01,WC01,P004,19,7497.6
202511,2025-11-01,WC01,P005,43,9007.24
202511,2025-11-01,WC01,P006,29,16982.0
202511,2025-11-01,WC01,P007,20,6906.17
202511,2025-11-01,WC01,P008,17,2886.27
202511,2025-11-01,WC01,P009,18,4731.83
202511,2025-11-01,WC01,P010,9,13070.42
202511,2025-11-01,WC02,P001,30,28696.36
202511,2025-11-01,WC02,P002,24,10203.33
202511,2025-11-01,WC02,P003,17,12843.57
202511,2025-11-01,WC02,P004,19,7153.83
202511,2025-11-01,WC02,P005,41,8657.28
202511,2025-11-01,WC02,P006,26,14703.23
202511,2025-11-01,WC02,P007,20,6693.39
202511,2025-11-01,WC02,P008,16,2744.21
202511,2025-11-01,WC02,P009,16,4290.84
202511,2025-11-01,WC02,P010,9,12866.78
202511,2025-11-01,WC03,P001,28,27837.86
202511,2025-11-01,WC03,P002,23,9874.53
202511,2025-11-01,WC03,P003,17,12353.83
202511,2025-11-01,WC03,P004,18,6829.91
202511,2025-11-01,WC03,P005,42,8698.81
202511,2025-11-01,WC03,P006,26,14632.67
202511,2025-11-01,WC03,P007,20,6697.29
202511,2025-11-01,WC03,P008,14,2261.53
202511,2025-11-01,WC03,P009,16,4101.08
202511,2025-11-01,WC03,P010,9,13450.15
202511,2025-11-01,WC04,P001,27,26525.04
202511,2025-11-01,WC04,P002,20,8674.97
202511,2025-11-01,WC04,P003,15,11264.2
202511,2025-11-01,WC04,P004,18,6831.01
202511,2025-11-01,WC04,P005,36,7403.98
202511,2025-11-01,WC04,P006,26,15016.75
202511,2025-11-01,WC04,P007,18,6061.52
202511,2025-11-01,WC04,P008,13,2195.57
202511,2025-11-01,WC04,P009,16,4367.78
202511,2025-11-01,WC04,P010,9,12937.37
202511,2025-11-01,KZN01,P001,29,29645.84
202511,2025-11-01,KZN01,P002,22,9083.03
202511,2025-11-01,KZN01,P003,18,13074.78
202511,2025-11-01,KZN01,P004,19,7259.35
202511,2025-11-01,KZN01,P005,42,8756.55
202511,2025-11-01,KZN01,P006,26,14764.61
202511,2025-11-01,KZN01,P007,22,7536.61
202511,2025-11-01,KZN01,P008,16,2741.6
202511,2025-11-01,KZN01,P009,15,3814.33
202511,2025-11-01,KZN01,P010,9,13092.79
202511,2025-11-01,KZN02,P001,24,23173.76
202511,2025-11-01,KZN02,P002,20,8715.08
202511,2025-11-01,KZN02,P003,16,11386.79
202511,2025-11-01,KZN02,P004,15,5944.96
202511,2025-11-01,KZN02,P005,36,7532.16
202511,2025-11-01,KZN02,P006,24,13304.5
202511,2025-11-01,KZN02,P007,17,5805.85
202511,2025-11-01,KZN02,P008,13,2172.14
202511,2025-11-01,KZN02,P009,13,3345.8
202511,2025-11-01,KZN02,P010,8,11320.65
202511,2025-11-01,KZN03,P001,23,23173.05
202511,2025-11-01,KZN03,P002,18,7508.68
202511,2025-11-01,KZN03,P003,13,9795.05
202511,2025-11-01,KZN03,P004,16,6199.28
202511,2025-11-01,KZN03,P005,32,6772.67
202511,2025-11-01,KZN03,P006,22,12810.76
202511,2025-11-01,KZN03,P007,15,4972.94
202511,2025-11-01,KZN03,P008,12,1952.0
202511,2025-11-01,KZN03,P009,12,3072.74
202511,2025-11-01,KZN03,P010,7,10343.46
202511,2025-11-01,KZN04,P001,31,29708.86
202511,2025-11-01,KZN04,P002,23,9777.34
202511,2025-11-01,KZN04,P003,17,11989.27
202511,2025-11-01,KZN04,P004,17,6483.04
202511,2025-11-01,KZN04,P005,38,7918.44
202511,2025-11-01,KZN04,P006,28,15686.01
202511,2025-11-01,KZN04,P007,19,6125.23
202511,2025-11-01,KZN04,P008,14,2244.02
202511,2025-11-01,KZN04,P009,15,3959.05
202511,2025-11-01,KZN04,P010,9,13268.35
