policy_id,status_date_key,status_date,policy_status,status_reason
POL00065474,20250503,2025-05-03,Active,
POL00065475,20250520,2025-05-20,Active,
POL00065476,20251206,2025-12-06,Cancelled,Underwriting
POL00065477,20250502,2025-05-02,Active,
POL00065478,20250529,2025-05-29,Active,
POL00065479,20250529,2025-05-29,Active,
POL00065480,20250506,2025-05-06,Active,
POL00065481,20250508,2025-05-08,Active,
POL00065482,20250527,2025-05-27,Active,
POL00065483,20250502,2025-05-02,Active,
POL00065484,20250517,2025-05-17,Active,
POL00065485,20250514,2025-05-14,Active,
POL00065486,20250531,2025-05-31,Active,
POL00065487,20250525,2025-05-25,Active,
POL00065488,20250518,2025-05-18,Active,
POL00065489,20250519,2025-05-19,Active,
POL00065490,20250530,2025-05-30,Active,
POL00065491,20250502,2025-05-02,Active,
POL00065492,20250503,2025-05-03,Active,
POL00065493,20250515,2025-05-15,Active,
POL00065494,20250508,2025-05-08,Active,
POL00065495,20250503,2025-05-03,Active,
POL00065496,20250516,2025-05-16,Active,
POL00065497,20250517,2025-05-17,Active,
POL00065498,20250520,2025-05-20,Active,
POL00065499,20250531,2025-05-31,Active,
POL00065500,20250523,2025-05-23,Active,
POL00065501,20251013,2025-10-13,Cancelled,Affordability
POL00065502,20250503,2025-05-03,Active,
POL00065503,20250517,2025-05-17,Active,
POL00065504,20250503,2025-05-03,Active,
POL00065505,20250530,2025-05-30,Active,
POL00065506,20250501,2025-05-01,Active,
POL00065507,20250526,2025-05-26,Active,
POL00065508,20250526,2025-05-26,Active,
POL00065509,20250518,2025-05-18,Active,
POL00065510,20250503,2025-05-03,Active,
POL00065511,20250608,2025-06-08,Cancelled,Customer Request
POL00065512,20250512,2025-05-12,Active,
POL00065513,20251218,2025-12-18,Cancelled,Underwriting
POL00065514,20250518,2025-05-18,Active,
POL00065516,20250528,2025-05-28,Active,
POL00065517,20250528,2025-05-28,Active,
POL00065518,20250511,2025-05-11,Active,
POL00065519,20250502,2025-05-02,Active,
POL00065520,20250527,2025-05-27,Active,
POL00065521,20250514,2025-05-14,Active,
POL00065522,20250516,2025-05-16,Active,
POL00065523,20250519,2025-05-19,Active,
POL00065524,20250514,2025-05-14,Active,
POL00065525,20250829,2025-08-29,Lapsed,Non-payment
POL00065526,20250520,2025-05-20,Active,
POL00065527,20250515,2025-05-15,Active,
POL00065528,20250511,2025-05-11,Active,
POL00065529,20250525,2025-05-25,Active,
POL00065530,20250526,2025-05-26,Active,
POL00065531,20250516,2025-05-16,Active,
POL00065532,20250509,2025-05-09,Active,
POL00065533,20251001,2025-10-01,Lapsed,Non-payment
POL00065534,20250504,2025-05-04,Active,
POL00065535,20250519,2025-05-19,Active,
POL00065536,20250522,2025-05-22,Active,
POL00065537,20250521,2025-05-21,Active,
POL00065538,20250512,2025-05-12,Active,
POL00065539,20250515,2025-05-15,Active,
POL00065540,20250531,2025-05-31,Active,
POL00065541,20250523,2025-05-23,Active,
POL00065542,20250505,2025-05-05,Active,
POL00065543,20250515,2025-05-15,Active,
POL00065544,20250526,2025-05-26,Active,
POL00065545,20250513,2025-05-13,Active,
POL00065546,20250516,2025-05-16,Active,
POL00065547,20250502,2025-05-02,Active,
POL00065548,20250530,2025-05-30,Active,
POL00065549,20250516,2025-05-16,Active,
POL00065550,20250501,2025-05-01,Active,
POL00065551,20250504,2025-05-04,Active,
POL00065552,20251014,2025-10-14,Lapsed,Non-payment
POL00065553,20250628,2025-06-28,Lapsed,Non-payment
POL00065554,20250524,2025-05-24,Active,
POL00065555,20250513,2025-05-13,Active,
POL00065556,20251031,2025-10-31,Lapsed,Non-payment
POL00065557,20250515,2025-05-15,Active,
POL00065558,20250518,2025-05-18,Active,
POL00065559,20250511,2025-05-11,Active,
POL00065560,20250517,2025-05-17,Active,
POL00065561,20250528,2025-05-28,Active,
POL00065562,20250517,2025-05-17,Active,
POL00065563,20250520,2025-05-20,Active,
POL00065564,20250529,2025-05-29,Active,
POL00065565,20250506,2025-05-06,Active,
POL00065566,20250514,2025-05-14,Active,
POL00065567,20250508,2025-05-08,Active,
POL00065568,20250530,2025-05-30,Active,
POL00065569,20250515,2025-05-15,Active,
POL00065570,20250527,2025-05-27,Active,
POL00065571,20250710,2025-07-10,Cancelled,Customer Request
POL00065572,20250507,2025-05-07,Active,
POL00065573,20250504,2025-05-04,Active,
POL00065574,20250515,2025-05-15,Active,
POL00065576,20250513,2025-05-13,Active,
POL00065577,20250520,2025-05-20,Active,
POL00065578,20250509,2025-05-09,Active,
POL00065579,20250531,2025-05-31,Active,
POL00065580,20250511,2025-05-11,Active,
POL00065582,20250906,2025-09-06,Cancelled,Customer Request
POL00065583,20251010,2025-10-10,Lapsed,Non-payment
POL00065584,20250911,2025-09-11,Cancelled,Duplicate Cover
POL00065585,20250514,2025-05-14,Active,
POL00065586,20250527,2025-05-27,Active,
POL00065587,20250514,2025-05-14,Active,
POL00065588,20250507,2025-05-07,Active,
POL00065589,20250811,2025-08-11,Cancelled,Underwriting
POL00065590,20250526,2025-05-26,Active,
POL00065591,20250704,2025-07-04,Cancelled,Underwriting
POL00065592,20250531,2025-05-31,Active,
POL00065593,20250507,2025-05-07,Active,
POL00065594,20250718,2025-07-18,Cancelled,Customer Request
POL00065596,20250509,2025-05-09,Active,
POL00065597,20250527,2025-05-27,Active,
POL00065598,20250504,2025-05-04,Active,
POL00065599,20250514,2025-05-14,Active,
POL00065600,20250529,2025-05-29,Active,
POL00065601,20250903,2025-09-03,Lapsed,Non-payment
POL00065602,20250502,2025-05-02,Active,
POL00065603,20250523,2025-05-23,Active,
POL00065604,20250505,2025-05-05,Active,
POL00065605,20250506,2025-05-06,Active,
POL00065606,20250514,2025-05-14,Active,
POL00065607,20250525,2025-05-25,Active,
POL00065608,20250509,2025-05-09,Active,
POL00065609,20250510,2025-05-10,Active,
POL00065610,20250511,2025-05-11,Active,
POL00065611,20250515,2025-05-15,Active,
POL00065613,20250529,2025-05-29,Active,
POL00065614,20250512,2025-05-12,Active,
POL00065615,20250503,2025-05-03,Active,
POL00065616,20250525,2025-05-25,Active,
POL00065617,20251107,2025-11-07,Cancelled,Underwriting
POL00065618,20251031,2025-10-31,Cancelled,Affordability
POL00065619,20250502,2025-05-02,Active,
POL00065620,20250512,2025-05-12,Active,
POL00065621,20250528,2025-05-28,Active,
POL00065622,20250502,2025-05-02,Active,
POL00065623,20250502,2025-05-02,Active,
POL00065624,20250520,2025-05-20,Active,
POL00065625,20251016,2025-10-16,Lapsed,Non-payment
POL00065626,20250520,2025-05-20,Active,
POL00065627,20250501,2025-05-01,Active,
POL00065628,20250531,2025-05-31,Active,
POL00065629,20250528,2025-05-28,Active,
POL00065630,20250515,2025-05-15,Active,
POL00065631,20250520,2025-05-20,Active,
POL00065632,20250529,2025-05-29,Active,
POL00065633,20250807,2025-08-07,Cancelled,Duplicate Cover
POL00065634,20250528,2025-05-28,Active,
POL00065635,20251010,2025-10-10,Cancelled,Affordability
POL00065636,20250507,2025-05-07,Active,
POL00065637,20250511,2025-05-11,Active,
POL00065638,20250502,2025-05-02,Active,
POL00065639,20250527,2025-05-27,Active,
POL00065640,20250504,2025-05-04,Active,
POL00065641,20250507,2025-05-07,Active,
POL00065642,20250518,2025-05-18,Active,
POL00065643,20250522,2025-05-22,Active,
POL00065644,20250510,2025-05-10,Active,
POL00065645,20250514,2025-05-14,Active,
POL00065646,20250512,2025-05-12,Active,
POL00065647,20250504,2025-05-04,Active,
POL00065648,20250506,2025-05-06,Active,
POL00065649,20250530,2025-05-30,Active,
POL00065650,20250529,2025-05-29,Active,
POL00065651,20250525,2025-05-25,Active,
POL00065652,20250523,2025-05-23,Active,
POL00065653,20251226,2025-12-26,Cancelled,Affordability
POL00065654,20250521,2025-05-21,Active,
POL00065655,20250517,2025-05-17,Active,
POL00065656,20250824,2025-08-24,Lapsed,Non-payment
POL00065657,20250818,2025-08-18,Cancelled,Customer Request
POL00065658,20250510,2025-05-10,Active,
POL00065659,20250517,2025-05-17,Active,
POL00065660,20250509,2025-05-09,Active,
POL00065661,20251023,2025-10-23,Cancelled,Customer Request
POL00065662,20251230,2025-12-30,Cancelled,Underwriting
POL00065663,20250504,2025-05-04,Active,
POL00065664,20250505,2025-05-05,Active,
POL00065665,20250521,2025-05-21,Active,
POL00065666,20250519,2025-05-19,Active,
POL00065667,20250519,2025-05-19,Active,
POL00065668,20250526,2025-05-26,Active,
POL00065669,20250522,2025-05-22,Active,
POL00065670,20250525,2025-05-25,Active,
POL00065671,20250515,2025-05-15,Active,
POL00065672,20250525,2025-05-25,Active,
POL00065673,20250518,2025-05-18,Active,
POL00065674,20250908,2025-09-08,Cancelled,Customer Request
POL00065675,20250530,2025-05-30,Active,
POL00065676,20250522,2025-05-22,Active,
POL00065677,20250517,2025-05-17,Active,
POL00065678,20250526,2025-05-26,Active,
POL00065679,20250506,2025-05-06,Active,
POL00065680,20250513,2025-05-13,Active,
POL00065681,20250522,2025-05-22,Active,
POL00065682,20250531,2025-05-31,Active,
POL00065683,20250529,2025-05-29,Active,
POL00065684,20250505,2025-05-05,Active,
POL00065685,20250517,2025-05-17,Active,
POL00065686,20250503,2025-05-03,Active,
POL00065687,20250529,2025-05-29,Active,
POL00065688,20250527,2025-05-27,Active,
POL00065689,20250529,2025-05-29,Active,
POL00065690,20250531,2025-05-31,Active,
POL00065691,20250528,2025-05-28,Active,
POL00065692,20250523,2025-05-23,Active,
POL00065693,20250520,2025-05-20,Active,
POL00065694,20250522,2025-05-22,Active,
POL00065695,20250516,2025-05-16,Active,
POL00065696,20250504,2025-05-04,Active,
POL00065697,20250517,2025-05-17,Active,
POL00065698,20250529,2025-05-29,Active,
POL00065699,20250510,2025-05-10,Active,
POL00065700,20250529,2025-05-29,Active,
POL00065701,20250510,2025-05-10,Active,
POL00065702,20250906,2025-09-06,Cancelled,Duplicate Cover
POL00065703,20250512,2025-05-12,Active,
POL00065704,20250827,2025-08-27,Cancelled,Affordability
POL00065705,20250717,2025-07-17,Lapsed,Non-payment
POL00065706,20250520,2025-05-20,Active,
POL00065707,20250505,2025-05-05,Active,
POL00065708,20250514,2025-05-14,Active,
POL00065709,20250509,2025-05-09,Active,
POL00065710,20250503,2025-05-03,Active,
POL00065711,20250527,2025-05-27,Active,
POL00065712,20250504,2025-05-04,Active,
POL00065713,20250508,2025-05-08,Active,
POL00065714,20250504,2025-05-04,Active,
POL00065715,20250524,2025-05-24,Active,
POL00065716,20250519,2025-05-19,Active,
POL00065717,20250524,2025-05-24,Active,
POL00065718,20250524,2025-05-24,Cancelled,Affordability
POL00065719,20250523,2025-05-23,Active,
POL00065720,20250530,2025-05-30,Active,
POL00065721,20250504,2025-05-04,Active,
POL00065722,20250503,2025-05-03,Active,
POL00065723,20250519,2025-05-19,Active,
POL00065724,20250526,2025-05-26,Active,
POL00065725,20250517,2025-05-17,Active,
POL00065726,20250527,2025-05-27,Active,
POL00065727,20250824,2025-08-24,Cancelled,Underwriting
POL00065728,20250529,2025-05-29,Active,
POL00065729,20251217,2025-12-17,Lapsed,Non-payment
POL00065730,20250502,2025-05-02,Active,
POL00065731,20250519,2025-05-19,Active,
POL00065732,20250912,2025-09-12,Lapsed,Non-payment
POL00065733,20250503,2025-05-03,Active,
POL00065734,20250520,2025-05-20,Active,
POL00065735,20250523,2025-05-23,Active,
POL00065736,20250513,2025-05-13,Active,
POL00065737,20250729,2025-07-29,Lapsed,Non-payment
POL00065738,20250506,2025-05-06,Active,
POL00065739,20250517,2025-05-17,Active,
POL00065740,20250514,2025-05-14,Active,
POL00065741,20250513,2025-05-13,Active,
POL00065742,20250514,2025-05-14,Active,
POL00065743,20250511,2025-05-11,Active,
POL00065744,20250511,2025-05-11,Active,
POL00065745,20250521,2025-05-21,Active,
POL00065746,20250503,2025-05-03,Active,
POL00065747,20250529,2025-05-29,Active,
POL00065748,20251112,2025-11-12,Lapsed,Non-payment
POL00065749,20250509,2025-05-09,Active,
POL00065750,20250523,2025-05-23,Active,
POL00065751,20250517,2025-05-17,Active,
POL00065752,20250514,2025-05-14,Active,
POL00065753,20250525,2025-05-25,Active,
POL00065754,20250511,2025-05-11,Active,
POL00065755,20250528,2025-05-28,Active,
POL00065756,20250526,2025-05-26,Active,
POL00065757,20250514,2025-05-14,Active,
POL00065758,20250516,2025-05-16,Active,
POL00065759,20250511,2025-05-11,Active,
POL00065760,20250525,2025-05-25,Active,
POL00065761,20250501,2025-05-01,Active,
POL00065762,20250530,2025-05-30,Active,
POL00065763,20250530,2025-05-30,Active,
POL00065764,20250522,2025-05-22,Active,
POL00065765,20250521,2025-05-21,Active,
POL00065766,20250527,2025-05-27,Active,
POL00065767,20250513,2025-05-13,Active,
POL00065768,20250524,2025-05-24,Active,
POL00065769,20250520,2025-05-20,Active,
POL00065770,20250515,2025-05-15,Active,
POL00065771,20250502,2025-05-02,Active,
POL00065772,20250514,2025-05-14,Active,
POL00065773,20250512,2025-05-12,Active,
POL00065774,20250518,2025-05-18,Active,
POL00065775,20250515,2025-05-15,Active,
POL00065776,20250522,2025-05-22,Active,
POL00065777,20250524,2025-05-24,Active,
POL00065778,20250509,2025-05-09,Active,
POL00065779,20250514,2025-05-14,Active,
POL00065780,20250506,2025-05-06,Active,
POL00065781,20250523,2025-05-23,Active,
POL00065782,20250523,2025-05-23,Active,
POL00065783,20250519,2025-05-19,Active,
POL00065784,20250527,2025-05-27,Active,
POL00065785,20250517,2025-05-17,Active,
POL00065786,20250506,2025-05-06,Active,
POL00065787,20250512,2025-05-12,Active,
POL00065788,20250528,2025-05-28,Active,
POL00065789,20250520,2025-05-20,Active,
POL00065790,20250521,2025-05-21,Active,
POL00065791,20250514,2025-05-14,Active,
POL00065792,20250512,2025-05-12,Active,
POL00065793,20250501,2025-05-01,Active,
POL00065794,20250528,2025-05-28,Active,
POL00065795,20250529,2025-05-29,Active,
POL00065796,20250523,2025-05-23,Active,
POL00065797,20250717,2025-07-17,Lapsed,Non-payment
POL00065798,20250531,2025-05-31,Active,
POL00065799,20250517,2025-05-17,Active,
POL00065800,20250523,2025-05-23,Active,
POL00065801,20250505,2025-05-05,Active,
POL00065802,20250626,2025-06-26,Cancelled,Customer Request
POL00065803,20250523,2025-05-23,Active,
POL00065804,20250506,2025-05-06,Active,
POL00065805,20250507,2025-05-07,Active,
POL00065806,20250507,2025-05-07,Active,
POL00065807,20250501,2025-05-01,Active,
POL00065808,20250520,2025-05-20,Active,
POL00065809,20250812,2025-08-12,Cancelled,Duplicate Cover
POL00065810,20250507,2025-05-07,Active,
POL00065811,20250526,2025-05-26,Active,
POL00065812,20250517,2025-05-17,Active,
POL00065813,20250511,2025-05-11,Active,
POL00065814,20250521,2025-05-21,Active,
POL00065815,20250517,2025-05-17,Active,
POL00065816,20250515,2025-05-15,Active,
POL00065817,20250508,2025-05-08,Active,
POL00065818,20250521,2025-05-21,Active,
POL00065819,20250525,2025-05-25,Active,
POL00065820,20250517,2025-05-17,Active,
POL00065821,20250515,2025-05-15,Active,
POL00065822,20251031,2025-10-31,Cancelled,Customer Request
POL00065823,20250524,2025-05-24,Active,
POL00065824,20250529,2025-05-29,Active,
POL00065825,20251109,2025-11-09,Cancelled,Affordability
POL00065826,20250521,2025-05-21,Active,
POL00065827,20250517,2025-05-17,Active,
POL00065828,20250526,2025-05-26,Active,
POL00065829,20250516,2025-05-16,Active,
POL00065830,20250515,2025-05-15,Active,
POL00065831,20250720,2025-07-20,Cancelled,Customer Request
POL00065832,20250514,2025-05-14,Active,
POL00065833,20250531,2025-05-31,Active,
POL00065834,20250531,2025-05-31,Active,
POL00065835,20250503,2025-05-03,Active,
POL00065836,20250524,2025-05-24,Active,
POL00065837,20250830,2025-08-30,Cancelled,Underwriting
POL00065838,20250504,2025-05-04,Active,
POL00065840,20250502,2025-05-02,Active,
POL00065841,20250518,2025-05-18,Active,
POL00065842,20250503,2025-05-03,Active,
POL00065843,20250503,2025-05-03,Active,
POL00065844,20250507,2025-05-07,Active,
POL00065845,20250524,2025-05-24,Active,
POL00065846,20250504,2025-05-04,Active,
POL00065847,20250519,2025-05-19,Active,
POL00065848,20250527,2025-05-27,Active,
POL00065849,20250508,2025-05-08,Active,
POL00065850,20250515,2025-05-15,Active,
POL00065851,20250512,2025-05-12,Active,
POL00065852,20250508,2025-05-08,Active,
POL00065853,20250509,2025-05-09,Active,
POL00065854,20250512,2025-05-12,Active,
POL00065855,20250526,2025-05-26,Active,
POL00065856,20250823,2025-08-23,Lapsed,Non-payment
POL00065857,20250510,2025-05-10,Active,
POL00065858,20250520,2025-05-20,Active,
POL00065859,20250518,2025-05-18,Active,
POL00065860,20250517,2025-05-17,Active,
POL00065861,20250510,2025-05-10,Active,
POL00065862,20250521,2025-05-21,Active,
POL00065863,20250505,2025-05-05,Active,
POL00065864,20250520,2025-05-20,Active,
POL00065865,20250520,2025-05-20,Active,
POL00065866,20250513,2025-05-13,Active,
POL00065867,20250529,2025-05-29,Active,
POL00065868,20250518,2025-05-18,Active,
POL00065869,20250520,2025-05-20,Active,
POL00065870,20250515,2025-05-15,Active,
POL00065871,20250531,2025-05-31,Active,
POL00065872,20250525,2025-05-25,Active,
POL00065873,20250515,2025-05-15,Active,
POL00065874,20250512,2025-05-12,Active,
POL00065876,20250522,2025-05-22,Active,
POL00065877,20250523,2025-05-23,Active,
POL00065878,20250517,2025-05-17,Active,
POL00065879,20250502,2025-05-02,Active,
POL00065880,20250527,2025-05-27,Active,
POL00065881,20250523,2025-05-23,Active,
POL00065882,20250503,2025-05-03,Active,
POL00065883,20250525,2025-05-25,Active,
POL00065884,20250508,2025-05-08,Active,
POL00065885,20250515,2025-05-15,Active,
POL00065886,20250624,2025-06-24,Cancelled,Affordability
POL00065887,20250513,2025-05-13,Active,
POL00065888,20250531,2025-05-31,Active,
POL00065889,20250521,2025-05-21,Active,
POL00065890,20251022,2025-10-22,Cancelled,Customer Request
POL00065891,20250523,2025-05-23,Active,
POL00065892,20250524,2025-05-24,Active,
POL00065893,20250531,2025-05-31,Active,
POL00065894,20250514,2025-05-14,Active,
POL00065895,20250514,2025-05-14,Active,
POL00065896,20250516,2025-05-16,Active,
POL00065897,20250513,2025-05-13,Active,
POL00065898,20250521,2025-05-21,Active,
POL00065899,20251211,2025-12-11,Cancelled,Customer Request
POL00065901,20250529,2025-05-29,Active,
POL00065902,20250509,2025-05-09,Active,
POL00065903,20250524,2025-05-24,Active,
POL00065904,20250507,2025-05-07,Active,
POL00065905,20250501,2025-05-01,Active,
POL00065906,20250524,2025-05-24,Active,
POL00065907,20250504,2025-05-04,Active,
POL00065908,20250530,2025-05-30,Active,
POL00065909,20250528,2025-05-28,Active,
POL00065910,20251215,2025-12-15,Lapsed,Non-payment
POL00065911,20250503,2025-05-03,Active,
POL00065912,20250628,2025-06-28,Lapsed,Non-payment
POL00065913,20250506,2025-05-06,Active,
POL00065914,20250501,2025-05-01,Active,
POL00065915,20250516,2025-05-16,Active,
POL00065916,20250522,2025-05-22,Active,
POL00065917,20250503,2025-05-03,Active,
POL00065918,20251104,2025-11-04,Lapsed,Non-payment
POL00065919,20250527,2025-05-27,Active,
POL00065920,20250517,2025-05-17,Active,
POL00065921,20250513,2025-05-13,Active,
POL00065922,20250518,2025-05-18,Active,
POL00065923,20250521,2025-05-21,Active,
POL00065924,20250531,2025-05-31,Active,
POL00065925,20250520,2025-05-20,Active,
POL00065926,20250504,2025-05-04,Active,
POL00065927,20250508,2025-05-08,Active,
POL00065928,20250521,2025-05-21,Active,
POL00065929,20250509,2025-05-09,Active,
POL00065930,20250501,2025-05-01,Active,
POL00065931,20250507,2025-05-07,Active,
POL00065932,20251223,2025-12-23,Cancelled,Duplicate Cover
POL00065933,20250510,2025-05-10,Active,
POL00065934,20250502,2025-05-02,Active,
POL00065935,20250503,2025-05-03,Active,
POL00065936,20250528,2025-05-28,Active,
POL00065937,20250515,2025-05-15,Active,
POL00065938,20250506,2025-05-06,Active,
POL00065939,20250501,2025-05-01,Active,
POL00065940,20250509,2025-05-09,Active,
POL00065941,20250529,2025-05-29,Active,
POL00065942,20250526,2025-05-26,Active,
POL00065943,20250530,2025-05-30,Active,
POL00065944,20250510,2025-05-10,Active,
POL00065945,20250523,2025-05-23,Active,
POL00065946,20250520,2025-05-20,Active,
POL00065947,20250529,2025-05-29,Active,
POL00065948,20250513,2025-05-13,Active,
POL00065949,20250608,2025-06-08,Cancelled,Customer Request
POL00065950,20250531,2025-05-31,Active,
POL00065951,20250511,2025-05-11,Active,
POL00065952,20250507,2025-05-07,Active,
POL00065953,20250518,2025-05-18,Active,
POL00065954,20250510,2025-05-10,Active,
POL00065955,20250519,2025-05-19,Active,
POL00065956,20250529,2025-05-29,Active,
POL00065957,20250508,2025-05-08,Active,
POL00065958,20250517,2025-05-17,Active,
POL00065959,20250514,2025-05-14,Active,
POL00065960,20250522,2025-05-22,Active,
POL00065961,20250515,2025-05-15,Active,
POL00065962,20250510,2025-05-10,Active,
POL00065963,20250523,2025-05-23,Active,
POL00065964,20250512,2025-05-12,Active,
POL00065965,20250527,2025-05-27,Active,
POL00065966,20250504,2025-05-04,Active,
POL00065967,20250524,2025-05-24,Active,
POL00065968,20250524,2025-05-24,Active,
POL00065969,20250519,2025-05-19,Active,
POL00065970,20250508,2025-05-08,Active,
POL00065971,20250526,2025-05-26,Active,
POL00065972,20250528,2025-05-28,Active,
POL00065973,20250510,2025-05-10,Active,
POL00065974,20250509,2025-05-09,Active,
POL00065975,20250514,2025-05-14,Active,
POL00065976,20250506,2025-05-06,Active,
POL00065977,20250527,2025-05-27,Active,
POL00065978,20250915,2025-09-15,Cancelled,Underwriting
POL00065979,20250514,2025-05-14,Active,
POL00065980,20250531,2025-05-31,Active,
POL00065981,20250520,2025-05-20,Active,
POL00065982,20250527,2025-05-27,Active,
POL00065983,20250530,2025-05-30,Active,
POL00065984,20250522,2025-05-22,Active,
POL00065985,20250525,2025-05-25,Active,
POL00065986,20250531,2025-05-31,Active,
POL00065987,20250511,2025-05-11,Active,
POL00065988,20250515,2025-05-15,Active,
POL00065989,20251218,2025-12-18,Cancelled,Duplicate Cover
POL00065990,20250509,2025-05-09,Active,
POL00065991,20250516,2025-05-16,Active,
POL00065992,20250911,2025-09-11,Cancelled,Customer Request
POL00065993,20250513,2025-05-13,Active,
POL00065994,20250501,2025-05-01,Active,
POL00065995,20250508,2025-05-08,Active,
POL00065996,20250506,2025-05-06,Active,
POL00065997,20250525,2025-05-25,Active,
POL00065998,20250516,2025-05-16,Active,
POL00065999,20250509,2025-05-09,Active,
POL00066000,20250509,2025-05-09,Active,
POL00066001,20250523,2025-05-23,Active,
POL00066002,20250523,2025-05-23,Active,
POL00066003,20250527,2025-05-27,Active,
POL00066004,20250515,2025-05-15,Active,
POL00066005,20250505,2025-05-05,Active,
POL00066006,20250501,2025-05-01,Active,
POL00066007,20250515,2025-05-15,Active,
POL00066008,20251005,2025-10-05,Cancelled,Affordability
POL00066009,20250508,2025-05-08,Active,
POL00066010,20250529,2025-05-29,Active,
POL00066011,20250524,2025-05-24,Active,
POL00066012,20250518,2025-05-18,Active,
POL00066013,20250529,2025-05-29,Active,
POL00066014,20250507,2025-05-07,Active,
POL00066015,20250510,2025-05-10,Active,
POL00066016,20250507,2025-05-07,Active,
POL00066017,20250503,2025-05-03,Active,
POL00066018,20250511,2025-05-11,Active,
POL00066019,20250513,2025-05-13,Active,
POL00066020,20250519,2025-05-19,Active,
POL00066022,20250506,2025-05-06,Active,
POL00066023,20250506,2025-05-06,Active,
POL00066024,20250517,2025-05-17,Active,
POL00066025,20250520,2025-05-20,Active,
POL00066027,20250527,2025-05-27,Active,
POL00066028,20250518,2025-05-18,Active,
POL00066029,20250529,2025-05-29,Active,
POL00066030,20250511,2025-05-11,Active,
POL00066031,20250529,2025-05-29,Active,
POL00066032,20250523,2025-05-23,Active,
POL00066033,20250517,2025-05-17,Active,
POL00066034,20250511,2025-05-11,Active,
POL00066035,20250506,2025-05-06,Active,
POL00066036,20250509,2025-05-09,Active,
POL00066037,20250509,2025-05-09,Active,
POL00066038,20250510,2025-05-10,Active,
POL00066041,20251025,2025-10-25,Cancelled,Customer Request
POL00066042,20250505,2025-05-05,Active,
POL00066043,20250526,2025-05-26,Active,
POL00066044,20250829,2025-08-29,Cancelled,Affordability
POL00066045,20250529,2025-05-29,Active,
POL00066046,20250508,2025-05-08,Active,
POL00066047,20250502,2025-05-02,Active,
POL00066048,20250531,2025-05-31,Active,
POL00066049,20250526,2025-05-26,Active,
POL00066050,20250522,2025-05-22,Active,
POL00066051,20250517,2025-05-17,Active,
POL00066052,20250508,2025-05-08,Active,
POL00066053,20250505,2025-05-05,Active,
POL00066054,20250513,2025-05-13,Active,
POL00066055,20250506,2025-05-06,Active,
POL00066056,20250506,2025-05-06,Active,
POL00066057,20250505,2025-05-05,Active,
POL00066058,20250527,2025-05-27,Active,
POL00066059,20250512,2025-05-12,Active,
POL00066060,20250528,2025-05-28,Active,
POL00066061,20250522,2025-05-22,Active,
POL00066062,20250503,2025-05-03,Active,
POL00066063,20250628,2025-06-28,Cancelled,Customer Request
POL00066064,20250519,2025-05-19,Active,
POL00066065,20250505,2025-05-05,Active,
POL00066066,20250506,2025-05-06,Active,
POL00066067,20250523,2025-05-23,Active,
POL00066068,20250530,2025-05-30,Active,
POL00066069,20250517,2025-05-17,Active,
POL00066070,20250514,2025-05-14,Active,
POL00066071,20250508,2025-05-08,Active,
POL00066072,20250516,2025-05-16,Active,
POL00066073,20250518,2025-05-18,Active,
POL00066074,20250504,2025-05-04,Active,
POL00066075,20250512,2025-05-12,Active,
POL00066076,20250628,2025-06-28,Cancelled,Affordability
POL00066077,20250517,2025-05-17,Active,
POL00066078,20250522,2025-05-22,Active,
POL00066079,20250502,2025-05-02,Active,
POL00066080,20250524,2025-05-24,Active,
POL00066081,20250530,2025-05-30,Active,
POL00066082,20250511,2025-05-11,Active,
POL00066083,20250520,2025-05-20,Active,
POL00066084,20250529,2025-05-29,Active,
POL00066085,20250507,2025-05-07,Active,
POL00066086,20250527,2025-05-27,Active,
POL00066087,20250516,2025-05-16,Active,
POL00066088,20250721,2025-07-21,Lapsed,Non-payment
POL00066089,20250531,2025-05-31,Active,
POL00066090,20250513,2025-05-13,Active,
POL00066091,20250501,2025-05-01,Active,
POL00066092,20250519,2025-05-19,Active,
POL00066093,20251223,2025-12-23,Cancelled,Affordability
POL00066094,20250519,2025-05-19,Active,
POL00066095,20250503,2025-05-03,Active,
POL00066096,20250519,2025-05-19,Active,
POL00066097,20250524,2025-05-24,Active,
POL00066098,20250519,2025-05-19,Active,
POL00066099,20250507,2025-05-07,Active,
POL00066100,20250513,2025-05-13,Active,
POL00066101,20250807,2025-08-07,Cancelled,Underwriting
POL00066102,20250505,2025-05-05,Active,
POL00066103,20250515,2025-05-15,Active,
POL00066104,20250511,2025-05-11,Active,
POL00066105,20250509,2025-05-09,Active,
POL00066106,20250524,2025-05-24,Active,
POL00066107,20250522,2025-05-22,Active,
POL00066108,20250517,2025-05-17,Active,
POL00066109,20250504,2025-05-04,Active,
POL00066110,20250510,2025-05-10,Active,
POL00066111,20250518,2025-05-18,Active,
POL00066112,20250520,2025-05-20,Active,
POL00066113,20250521,2025-05-21,Active,
POL00066114,20250715,2025-07-15,Lapsed,Non-payment
POL00066115,20250517,2025-05-17,Active,
POL00066116,20250507,2025-05-07,Active,
POL00066117,20250514,2025-05-14,Active,
POL00066118,20250503,2025-05-03,Active,
POL00066119,20250515,2025-05-15,Active,
POL00066120,20250514,2025-05-14,Active,
POL00066121,20250501,2025-05-01,Active,
POL00066122,20250526,2025-05-26,Active,
POL00066124,20250531,2025-05-31,Active,
POL00066125,20250516,2025-05-16,Active,
POL00066126,20250520,2025-05-20,Active,
